Jupiter X	Jupiter Y
-1.5241904116836435E11	-7.802779119735455E11
-1.0668454418751933E11	-7.857093742156998E11
-6.058371614290277E10	-7.884380994328367E11
-1.4273422577364697E10	-7.884329080294369E11
3.20865699114145E10	-7.856711312471829E11
7.833346154804437E10	-7.801387859993933E11
1.2430176478975658E11	-7.718313841675077E11
1.6982402361807407E11	-7.607543721868306E11
2.14731443942405E11	-7.469234302094697E11
2.588545637662988E11	-7.303647906293826E11
3.020241003033102E11	-7.111154281915394E11
3.4407153967868445E11	-6.892228024464911E11
3.8482914387675714E11	-6.64745273265054E11
4.2413107359182764E11	-6.377529074351777E11
4.6181463518622687E11	-6.083273884523768E11
4.9772122800871387E11	-5.765618284412667E11
5.3169722524517365E11	-5.4256047115559784E11
5.635946524363273E11	-5.064384226798812E11
5.932719508378702E11	-4.6832156649727435E11
6.205949562529559E11	-4.2834636760374426E11
6.45437887726369E11	-3.866594659901266E11
6.676842697307861E11	-3.434171428523046E11
6.87227800576262E11	-2.9878469575608746E11
7.039731695288439E11	-2.5293572908265536E11
7.178368084373491E11	-2.0605136968565448E11
7.287475740592402E11	-1.58319445774798E11
7.366474612907164E11	-1.0993365768421379E11
7.414924156861782E11	-6.109248208296177E10
7.432527328864127E11	-1.1997817299765469E10
7.41913847305947E11	3.714593569748597E10
7.374756335785894E11	8.61354306320021E10
7.299506236753918E11	1.347652979672028E11
7.193677234990203E11	1.8283125106959326E11
7.057705600437067E11	2.30131790713285E11
6.892171866576375E11	2.7646916712919135E11
6.697797267753463E11	3.216505307283443E11
6.475438880691362E11	3.654890646023284E11
6.226083525521079E11	4.0780506040105347E11
5.95084034640165E11	4.4842689396190106E11
5.650932825604347E11	4.8719175651391907E11
5.327695409410712E11	5.2394641542022925E11
4.982563600537081E11	5.585488372283894E11
4.617056180436795E11	5.908684727098779E11
4.2327679376167456E11	6.207863811410168E11
3.831360829894519E11	6.481957413076111E11
3.4145535166478076E11	6.730022216073533E11
2.984110721867363E11	6.951242095336454E11
2.5418327102355194E11	7.14492929028114E11
2.0895449836241058E11	7.310524587726868E11
1.629088282708685E11	7.44759659552318E11
1.1623089491955971E11	7.555840159781115E11
6.910496506438889E10	7.635073950749012E11
2.171404411414601E10	7.68523703523848E11
-2.576088745592171E10	7.706383425276024E11
-7.314105874949478E10	7.698678898734183E11
-1.202510327256586E11	7.662405933177552E11
-1.6692003494429153E11	7.597950805733195E11
-2.1298194715942175E11	7.50579591454392E11
-2.5827572163853897E11	7.38651648556551E11
-3.026458568058551E11	7.240775669308353E11
-3.4594280188259296E11	7.069319134733115E11
-3.880232964700084E11	6.872969555067306E11
-4.287506473063803E11	6.652621100282893E11
-4.6799491265082806E11	6.409234100833738E11
-5.056328046516909E11	6.143835274449227E11
-5.415507410109816E11	5.857510385339243E11
-5.756398057647593E11	5.551366047912657E11
-6.077985491221829E11	5.226575652694924E11
-6.379330488117827E11	4.884353513306619E11
-6.6595708955263E11	4.52595456460296E11
-6.917923488466837E11	4.1526647080728107E11
-7.153680149183069E11	3.765795885426005E11
-7.366207027841946E11	3.366683685923212E11
-7.55494449964851E11	2.9566841111956506E11
-7.71940691898469E11	2.5371701144008902E11
-7.85918220061103E11	2.109528210942338E11
-7.97393129061195E11	1.6751552042335953E11
-8.063387546447109E11	1.2354550071406017E11
-8.127355981717826E11	7.918355359145126E10
-8.165712225139116E11	3.457057458166427E10
-8.178401088117445E11	-1.0152674981592318E10
-8.16543567867135E11	-5.484568103236685E10
-8.126898711927648E11	-9.936833110940979E10
-8.062943374352908E11	-1.4358135273427036E11
-7.973791457552506E11	-1.8734671130985156E11
-7.859731626201495E11	-2.3052781591776193E11
-7.721118668399431E11	-2.7298970432320108E11
-7.558373039167698E11	-3.1459925983366125E11
-7.371980412564944E11	-3.552254470171342E11
-7.162491199738767E11	-3.947395588231671E11
-6.930520010284806E11	-4.3301547846529803E11
-6.676744916675874E11	-4.699299628708207E11
-6.401906122460254E11	-5.0536292310246497E11
-6.106804310355366E11	-5.3919758256748346E11
-5.792301156816921E11	-5.713205515014934E11
-5.459321166366376E11	-6.016221892750386E11
-5.108851265716591E11	-6.299971322965696E11
-4.741938875929173E11	-6.563448748546713E11
-4.359684073191329E11	-6.805701025281827E11
-3.963239725087499E11	-7.025819910051982E11
-3.553818602925415E11	-7.222949815303254E11
-3.1326886453804456E11	-7.396295244025137E11
-2.701169683846487E11	-7.545123403336757E11
-2.2606314002624365E11	-7.668767369727466E11
-1.812491192962237E11	-7.766629823084939E11
-1.3582116065374748E11	-7.83818734865242E11
-8.992960205468257E10	-7.88299514483258E11
-4.37282794489791E10	-7.900687579655237E11
2.6252550289229097E9	-7.89097851507214E11
4.896994263222523E10	-7.853671370426627E11
9.514204295110013E10	-7.78866356887298E11
