Saturn X	Saturn Y
-3.2181123020156E11	-1.4655056333383406E12
-2.896478044356833E11	-1.4726825193665635E12
-2.5733584388409564E11	-1.4791105849856655E12
-2.248923475040789E11	-1.4847861965607288E12
-1.923349444635432E11	-1.4897066567284973E12
-1.5968112769411356E11	-1.493870369618917E12
-1.2694775725681104E11	-1.4972764806407349E12
-9.415099668330608E10	-1.4999244009271606E12
-6.130654479151208E10	-1.5018133969553997E12
-2.8430141831063572E10	-1.502942349725858E12
4.461813040401055E9	-1.5033099286460374E12
3.735203677707453E10	-1.5029152171236907E12
7.022282603595052E10	-1.501758291309031E12
1.0305676883054172E11	-1.499840250260705E12
1.3583712804224806E11	-1.4971628291137488E12
1.685478435192543E11	-1.493727959098441E12
2.011732762054755E11	-1.4895373990584407E12
2.3369770020537668E11	-1.4845925461327554E12
2.6610473533752493E11	-1.478894662931731E12
2.9837721093480194E11	-1.4724454959857932E12
3.3049765600296545E11	-1.4652477799830469E12
3.624489562519595E11	-1.4573052201756567E12
3.942146858510857E11	-1.4486221159961355E12
4.257790929035862E11	-1.4392029507450208E12
