Enceladus X	Enceladus Y
-3.4678751794656604E11	8.213363926090634E11
-3.9294477296413806E11	8.052707218074332E11
-4.381643401081109E11	7.872792464456212E11
-4.8235529720563245E11	7.674358416802798E11
-5.254339736124603E11	7.458193708661921E11
-5.67324171842563E11	7.225128203906279E11
-6.079572765022245E11	6.976024481897727E11
-6.472722589144209E11	6.711769610255707E11
-6.852155880056061E11	6.43326733132772E11
-7.21741059422035E11	6.141430763817408E11
-7.568095555408046E11	5.837175697074592E11
-7.903887486499954E11	5.52141453003395E11
-8.224527591059004E11	5.195050877334278E11
-8.529817801991074E11	4.8589748477964386E11
-8.819616801882037E11	4.5140589856624915E11
-9.093835910912013E11	4.161154848625642E11
-9.352434928937927E11	3.801090191224952E11
-9.595417999737336E11	3.434666713555504E11
-9.822829552462344E11	3.062658326476663E11
-1.0034750366101012E12	2.6858098820174692E11
-1.0231293793195618E12	2.3048363176100623E11
-1.0412602171049469E12	1.9204221635465915E11
-1.057884344180522E12	1.533221365593148E11
-1.0730207996084092E12	1.1438573784225627E11
-1.0866905745057744E12	7.529234914350063E10
-1.0989163413157354E12	3.609833481127137E10
-1.109722204720458E12	-3.1428382583748174E9
-1.1191334744246516E12	-4.238052146997777E10
-1.127176459214268E12	-8.15667957282828E10
-1.1338782809944614E12	-1.206563752693873E11
-1.1392667074592104E12	-1.5960650627105127E11
-1.1433700021117097E12	-1.983768621024457E11
-1.1462167904350652E12	-2.3692943681541006E11
-1.1478359411388323E12	-2.752284382036102E11
-1.1482564614109106E12	-3.132401814534114E11
-1.1475074049881677E12	-3.509329841210942E11
-1.145617791714866E12	-3.8827706312311774E11
-1.142616537609544E12	-4.252444344463411E11
-1.1385323946034E12	-4.6180881589681775E11
-1.1333938988362708E12	-4.979455331029911E11
-1.1272293265904639E12	-5.3363142912256775E11
-1.1200666571950818E12	-5.688447778347858E11
-1.1119335421839312E12	-6.035652011313359E11
-1.102857279972587E12	-6.377735899305328E11
-1.0928647954775828E12	-6.714520290718967E11
-1.0819826242079644E12	-7.045837260324097E11
-1.0702369002748585E12	-7.37152943251952E11
-1.0576533476536191E12	-7.691449339270817E11
-1.044257274287408E12	-8.00545881367888E11
-1.0300735689077286E12	-8.313428419184586E11
