Uranus X	Uranus Y
2.3247373470779585E12	-1.875148944442925E12
2.3398713140131226E12	-1.8571446427756348E12
2.3548541456216226E12	-1.8390203702821814E12
2.3696849593300435E12	-1.8207773646381013E12
2.384362882269347E12	-1.8024168688389102E12
2.398887051292999E12	-1.78394013114721E12
2.4132566129939404E12	-1.7653484050384038E12
2.4274707237156187E12	-1.746642949146177E12
2.4415285495617153E12	-1.7278250271979446E12
2.4554292664194224E12	-1.7088959079586445E12
2.4691720599730757E12	-1.6898568651813833E12
2.4827561257100083E12	-1.6707091775470884E12
2.4961806689333384E12	-1.6514541286056553E12
2.509444904771602E12	-1.6320930067170774E12
2.522548058194302E12	-1.6126271049935288E12
2.5354893640221367E12	-1.5930577212490005E12
2.548268066925329E12	-1.5733861579368032E12
2.5608834214359033E12	-1.5536137220852935E12
2.573334691961292E12	-1.5337417252455508E12
2.5856211527885635E12	-1.5137714834340864E12
2.5977420880909233E12	-1.49370431707584E12
2.6096967919277285E12	-1.4735415509444639E12
2.621484568252029E12	-1.4532845140980898E12
2.6331047309245015E12	-1.4329345398281035E12
2.644556603709682E12	-1.4124929656044036E12
2.65583952027539E12	-1.3919611330108386E12
2.6669528241993306E12	-1.371340387686918E12
2.6778958689724272E12	-1.3506320792695806E12
2.688668018005485E12	-1.3298375613383943E12
2.6992686446245986E12	-1.3089581913613855E12
2.709697132065698E12	-1.287995330629383E12
2.7199528734833623E12	-1.2669503441978772E12
2.7300352719509487E12	-1.2458246008345874E12
2.7399437404555635E12	-1.2246194729605864E12
2.749677701894876E12	-1.203336336592112E12
2.7592365890719834E12	-1.181976571278551E12
2.7686198447005244E12	-1.1605415600444893E12
2.777826921401609E12	-1.1390326893390637E12
2.7868572816899014E12	-1.1174513489744692E12
