Io X	Io Y
-7.665710088934313E11	-2.7544988202611743E11
-7.508337062346926E11	-3.1689784453374426E11
-7.31220990890496E11	-3.5794543921954736E11
-7.103736142918964E11	-3.966786957885793E11
-6.867863759626409E11	-4.356962582955363E11
-6.608468141446895E11	-4.7171324162426135E11
-6.336344988330972E11	-5.0757548352295496E11
-6.030257828161191E11	-5.409554427145927E11
-5.72046460269938E11	-5.726939589997947E11
-5.3779063734145654E11	-6.032758156259224E11
-5.026453275124089E11	-6.30596565189292E11
-4.658364122314151E11	-6.574223949620723E11
-4.2668853918700214E11	-6.807719187245524E11
-3.8754786645388495E11	-7.025129616375983E11
-3.455879695750516E11	-7.221512954218683E11
-3.036156515028143E11	-7.383220900147885E11
-2.602146927968372E11	-7.535130995944486E11
-2.1544790833795453E11	-7.646711713767794E11
-1.7114212698796304E11	-7.742288820248337E11
-1.247056864507657E11	-7.809219417869658E11
-7.92837341422179E10	-7.842710140259048E11
-3.265208438849128E10	-7.861515685712854E11
1.3799862814646152E10	-7.836551488314546E11
5.987161322023026E10	-7.799558259499504E11
1.0661630384687909E11	-7.720675925552465E11
1.5171611152306998E11	-7.624404634380016E11
1.9779681444127606E11	-7.494957191792205E11
2.4150753384184033E11	-7.337570006522062E11
2.857787567784808E11	-7.159585252104724E11
3.2793284381162335E11	-6.942413165513738E11
3.692141477972286E11	-6.714345749627704E11
4.095500501024116E11	-6.445628708685116E11
4.471410982404384E11	-6.16197376775529E11
4.845123266318969E11	-5.853722410791875E11
5.1876435090290955E11	-5.513938082404753E11
5.513601456792358E11	-5.167002324502117E11
5.823305642648462E11	-4.785481325284559E11
6.096496636070408E11	-4.3925261823406226E11
6.360371176107933E11	-3.983055489480816E11
6.587019248644537E11	-3.5473104277494965E11
6.78993529949028E11	-3.111870941819444E11
6.971927652558096E11	-2.650544298771435E11
7.11136231822451E11	-2.183633596211826E11
7.234660900312928E11	-1.7132603283818323E11
7.32170485721928E11	-1.2224249265308223E11
7.373183856978997E11	-7.402784450576314E10
7.406582548544425E11	-2.4777857449301315E10
7.39444505493145E11	2.4917015856483627E10
7.359490893736412E11	7.330298083947423E10
7.29578894013721E11	1.2280397810930482E11
7.189497321534966E11	1.7090972910474493E11
7.067281502422894E11	2.1810853777488675E11
6.904936309414999E11	2.6549059222753928E11
6.714248997444497E11	3.1024166040994354E11
6.503520194010282E11	3.54965701891242E11
6.251084517086305E11	3.9767364795883636E11
5.986965033777015E11	4.3827175115143774E11
5.689093057617146E11	4.7825691168174414E11
5.3663558341770386E11	5.147463969008433E11
5.0316912840146497E11	5.501366313533816E11
4.6613232936987134E11	5.831578720752299E11
