Jupiter X	Jupiter Y
-1.7164061149009982E11	-7.748103101129816E11
-1.260374243853213E11	-7.81444700700172E11
-7.999621103883882E10	-7.85373278020208E11
-3.3674965797256264E10	-7.8656078304657E11
1.276651907368688E10	-7.849799148516914E11
5.9163494526251114E10	-7.806132488333478E11
1.0534998883967953E11	-7.734518398509974E11
1.5115679998686508E11	-7.634973315079247E11
1.964142709509602E11	-7.507608270251879E11
2.4095053193207532E11	-7.352648215012946E11
2.8459468226152576E11	-7.170417221667526E11
3.2717438992875806E11	-6.961358680479855E11
3.685202485501405E11	-6.726017259335006E11
4.084631310182069E11	-6.465059615792747E11
4.4683828284175397E11	-6.179264386292709E11
4.834826995210448E11	-5.869528671631364E11
5.182393301137254E11	-5.536860056751292E11
5.509551065847211E11	-5.1823838317392804E11
5.814847186310682E11	-4.8073308541537024E11
6.096887316334918E11	-4.4130481535257214E11
6.354374734200022E11	-4.0009830574589966E11
6.58608303530045E11	-3.5726875365617523E11
6.790906706017822E11	-3.129801579732588E11
6.96783172395423E11	-2.6740561459992557E11
7.115978500750931E11	-2.2072622461931772E11
7.234575989769458E11	-1.7313014644274802E11
7.322998777876951E11	-1.2481195629622801E11
7.38074346072914E11	-7.597098199546907E10
7.407466494050958E11	-2.6810635820620968E10
7.40295547864739E11	2.2462648632230804E10
7.367164180203823E11	7.164096888006822E10
7.300180004315708E11	1.2051556525272397E11
7.202257769050226E11	1.6887902191360052E11
7.073786965790897E11	2.165259865169314E11
6.91532494950257E11	2.6325433634800183E11
6.727555626825969E11	3.088668940829524E11
6.511322496516436E11	3.531716547676996E11
6.267584490509989E11	3.9598411741851917E11
5.997444417293887E11	4.371275305541681E11
5.702113664826263E11	4.764345492351545E11
5.382929337284356E11	5.137472140948986E11
5.0413148736420544E11	5.4891849021914215E11
4.6788025716009204E11	5.81812489565838E11
4.2969878707379694E11	6.123056209994209E11
3.8975567953209674E11	6.402864343689255E11
3.482239777243655E11	6.656567965683252E11
3.052832782969562E11	6.883305178802795E11
2.6111524928305362E11	7.082356810180797E11
2.1590592459685672E11	7.253125890515767E11
1.698416621106473E11	7.39515683036875E11
1.2311102849202623E11	7.508116370806176E11
7.590123272024208E10	7.591803398022163E11
2.839931953813948E10	7.646135178390782E11
-1.9210755822962936E10	7.671157258362552E11
-6.674656510867211E10	7.667025663539281E11
-1.1403035916768735E11	7.63401730295069E11
-1.6088683867050858E11	7.572505752303301E11
-2.0714726184586508E11	7.482974977091417E11
-2.5264650728318948E11	7.365996431365392E11
-2.972266700635866E11	7.22224452133662E11
-3.407345066728919E11	7.052466137595515E11
-3.8302430062361945E11	6.857501450723438E11
-4.23956063413577E11	6.63824738173278E11
-4.63398060786275E11	6.395683455371705E11
-5.0122476372466034E11	6.130841812156506E11
-5.3731870835135913E11	5.844821954484344E11
-5.715690747953339E11	5.538763952076726E11
-6.038735860160094E11	5.2138649968796344E11
-6.341366608138157E11	4.8713518140647687E11
-6.622717262899406E11	4.512503220700191E11
-6.881983551686112E11	4.138618083289273E11
-7.118451465463853E11	3.751036335969483E11
-7.331471082596355E11	3.351107705592754E11
-7.52048052329415E11	2.9402171726794653E11
-7.684986698596954E11	2.5197514444931125E11
-7.82457660598359E11	2.0911302562966348E11
-7.938905410025825E11	1.6557640865535803E11
-8.02770773702911E11	1.2150870372633601E11
-8.090786982809843E11	7.705217100464537E10
-8.128025264840669E11	3.235057034304902E10
-8.139371107156957E11	-1.2453580474133667E10
-8.124847925716884E11	-5.7216818936111946E10
-8.084542295148217E11	-1.0179809927398863E11
-8.018619781510979E11	-1.4605561874208057E11
-7.927308091319529E11	-1.8985047250390616E11
-7.810908403638021E11	-2.3304327125318265E11
-7.669786359396727E11	-2.7549805099500323E11
-7.504373271226787E11	-3.170790222649716E11
-7.315168833216045E11	-3.576545041031626E11
-7.102739569948538E11	-3.970934030928885E11
-6.867716095073357E11	-4.352687978996165E11
-6.610795418384966E11	-4.7205513208037976E11
-6.332734066657358E11	-5.073314109085576E11
-6.034355252121396E11	-5.409789279139059E11
-5.71654376580812E11	-5.728841090859385E11
-5.3802481624797974E11	-6.029356902856113E11
-5.0264769228844366E11	-6.310284989998943E11
-4.6562973251572253E11	-6.570599315026775E11
-4.2708355030466895E11	-6.809345601954358E11
-3.8712748035117816E11	-7.025604341493783E11
-3.4588601356085425E11	-7.218528262061536E11
-3.034884339706518E11	-7.387313164939275E11
-2.6006979465457297E11	-7.531234116987644E11
-2.15769738003886E11	-7.649619442140978E11
-1.7073302356597537E11	-7.741884778831371E11
-1.2510903850663138E11	-7.807506276416362E11
-7.905157154241269E10	-7.84605240161421E11
-3.271782292699283E10	-7.857158362111538E11
1.3730985724260334E10	-7.840566729849702E11
6.013105617156055E10	-7.796091618497764E11
1.0631516503682277E11	-7.723662849388947E11
1.5211457334317163E11	-7.62328760587139E11
1.973583755997669E11	-7.495092603016982E11
2.4187558116119116E11	-7.339295166440156E11
2.854938891593591E11	-7.156235370241158E11
3.280423399488334E11	-6.946352377155225E11
3.693498455356547E11	-6.710208466224167E11
4.092484401849227E11	-6.448466681258356E11
4.475721675389961E11	-6.161919128005508E11
4.841593283360697E11	-5.851461522626963E11
5.1885195808916266E11	-5.518118202047867E11
5.514982877417642E11	-5.163011619928349E11
5.81951953768179E11	-4.78739069051579E11
6.100752375178759E11	-4.3925966799180005E11
6.357374739952058E11	-3.980091744913933E11
6.588183463842386E11	-3.551426549054771E11
6.792061543115941E11	-3.10825368580181E11
6.968016208795248E11	-2.6523022607995752E11
7.115161552927734E11	-2.1853912214982886E11
7.232747169950962E11	-1.7093991214690045E11
7.320144269679092E11	-1.2262781885373946E11
7.37687249308403E11	-7.380183630767479E10
7.402579509723312E11	-2.466595794630993E10
7.3970777193308E11	2.457429545100949E10
7.360313842938331E11	7.371070109811694E10
7.292399251677502E11	1.2253536599624503E11
7.193581222557616E11	1.7084079146077982E11
7.0642709451736E11	2.1842257711545605E11
6.905016152169075E11	2.6507884529972336E11
6.716522380898075E11	3.106133981428838E11
6.499620852856929E11	3.548347968270311E11
6.255292051143993E11	3.975593967018631E11
5.984624128598335E11	4.386110341758863E11
5.688845386377339E11	4.778232661681074E11
5.369278358793052E11	5.15038903450583E11
5.027361727034589E11	5.501117340768911E11
4.664611320427024E11	5.829065177398151E11
4.282637190401395E11	6.133003934075844E11
3.883105024346678E11	6.411824076252888E11
3.4677584318255005E11	6.664550636747892E11
3.03837307026717E11	6.890329612072712E11
2.5967794106180896E11	7.088441538786213E11
2.1448155410977786E11	7.258297581107363E11
1.6843565450366257E11	7.399440822972742E11
1.2172684271665831E11	7.511543229903828E11
7.45430979267459E10	7.594403648339291E11
2.7069873585769848E10	7.647942493097103E11
-2.0507995037958344E10	7.672202375837152E11
-6.801008865649802E10	7.667341591901991E11
-1.152573348822648E11	7.633633538790874E11
-1.6207660377245657E11	7.571454644284164E11
-2.082976299603634E11	7.481282135731062E11
-2.537572324613469E11	7.363692557961903E11
-2.982961660850789E11	7.21934902057201E11
-3.4176285738069745E11	7.049005705832236E11
-3.840104159023489E11	6.853492047748623E11
-4.249001455701537E11	6.633711127409089E11
-4.6429904015574146E11	6.390633176043123E11
-5.020828813243272E11	6.125293838443574E11
-5.3813288657642847E11	5.838783866995209E11
-5.723396488403806E11	5.532250020034557E11
-6.045993155927413E11	5.206880171842332E11
-6.348174746752007E11	4.863909514490392E11
-6.629060780725511E11	4.504604066460016E11
-6.887859978407971E11	4.130273226262332E11
-7.123843813434357E11	3.742246382313483E11
-7.336373627074003E11	3.341884882861497E11
-7.524872739663896E11	2.93056390058368E11
-7.688857165567373E11	2.509680337995087E11
-7.827903418615057E11	2.080643585719868E11
-7.941675822185372E11	1.6448775053474002E11
-8.029897636899784E11	1.2038074020068217E11
-8.092381041247166E11	7.588689630687222E10
-8.128996065643824E11	3.1149006144681244E10
-8.139703235468191E11	-1.3689064199128803E10
-8.124514655907709E11	-5.8484813554283676E10
-8.0835280268245E11	-1.0309545435713824E11
-8.01689859784683E11	-1.4738053499033078E11
