Saturn X	Saturn Y
1.0902626255665037E12	8.431303878756475E11
1.0668000567502147E12	8.703177892265834E11
1.0426354364923043E12	8.969318575297356E11
1.017783943094402E12	9.229541022662274E11
9.92259459938935E11	9.483637056278414E11
9.660759235939431E11	9.731433612581245E11
9.392505242377988E11	9.972739103270917E11
9.117974292287252E11	1.0207367451615613E12
8.837341064439556E11	1.0435155669455562E12
8.550779669042859E11	1.0655913787538806E12
8.258451285244047E11	1.0869484555278181E12
7.960555957314473E11	1.1075703585153413E12
7.657265546690294E11	1.1274400997134817E12
7.348773828281849E11	1.1465439420694695E12
7.035287125972051E11	1.1648655447813125E12
6.716987994652717E11	1.1823911827646848E12
6.394099240894563E11	1.1991077285130469E12
6.066822411481257E11	1.2150005536981995E12
5.735367306163883E11	1.2300588052234976E12
5.399968182636195E11	1.2442695530398901E12
5.060828824801677E11	1.2576214868400137E12
4.71818927619543E11	1.2701051646824348E12
4.372278757988552E11	1.2817089599996826E12
4.023320144980379E11	1.2924250339837239E12
3.6715693333796533E11	1.3022443494708496E12
3.31724975283351E11	1.3111583131603328E12
2.96061190714061E11	1.3191612673398416E12
2.6019075909388428E11	1.3262450841748086E12
2.241368712219943E11	1.332404958864303E12
1.8792641154379187E11	1.337636031764006E12
1.515833190092806E11	1.341932744462107E12
1.1513294190168666E11	1.3452932101293315E12
7.860196995044592E10	1.3477132452472358E12
4.201406991067091E10	1.3491911282549404E12
5.396479028753842E9	1.3497263304013352E12
-3.1225754405549286E10	1.3493166818250645E12
-6.782766276877302E10	1.347963971271471E12
-1.0438190570013223E11	1.3456682866754219E12
-1.4086473628641672E11	1.3424310403249658E12
-1.7724947259885553E11	1.3382559990635962E12
-2.1351053990563745E11	1.3331446754681094E12
-2.4962392215217755E11	1.327102326860098E12
-2.8556254517319556E11	1.3201334355327722E12
-3.2130296816770526E11	1.31224256064263E12
-3.568198896703967E11	1.3034375184035002E12
-3.9208788431536664E11	1.2937236712217678E12
-4.270843459689394E11	1.2831094391351929E12
-4.61783384408037E11	1.2716035877418533E12
-4.961622632415346E11	1.2592137862505142E12
-5.3019775725670245E11	1.2459514677277705E12
-5.638653294772704E11	1.2318258501363787E12
-5.971441287299817E11	1.216848148487863E12
-6.300102996115876E11	1.2010310745420835E12
-6.624422281092185E11	1.1843853143010325E12
-6.944192913342828E11	1.1669253475082217E12
-7.259185930032413E11	1.1486640757047065E12
-7.569212775854163E11	1.1296151185021858E12
-7.87406244177063E11	1.1097946021778513E12
-8.173534358326237E11	1.0892160712344984E12
-8.467451657560677E11	1.0678964044097617E12
-8.755608871402407E11	1.0458518393718279E12
-9.037838968687356E11	1.0230980198505931E12
-9.31396386515969E11	9.996538094311234E11
-9.583802953137875E11	9.755353789465762E11
-9.847210137407498E11	9.507613440841073E11
-1.010400955502857E12	9.253507744910311E11
-1.0354056708055918E12	8.993209876604683E11
-1.0597209691782244E12	8.726928217286271E11
-1.0833312096345149E12	8.454847614624688E11
-1.1062248317810454E12	8.177165414106732E11
-1.1283876782981162E12	7.89409435754179E11
-1.149807626518793E12	7.605821219830836E11
-1.1704742085064287E12	7.312566295774253E11
-1.190374585223994E12	7.014533641464602E11
-1.2095000896711978E12	6.711926494647644E11
-1.2278402882871287E12	6.404972565982869E11
-1.2453854553445864E12	6.093869397288416E11
-1.262128743613827E12	5.778841789083224E11
-1.278060429541211E12	5.460108341917722E11
-1.2931745087958188E12	5.1378740321451306E11
-1.3074643770468254E12	4.8123741475392804E11
-1.3209227839946328E12	4.483814323195251E11
-1.3335462295940398E12	4.1524174259734875E11
-1.3453283251802817E12	3.818411348876113E11
-1.3562654773881572E12	3.48199984101068E11
-1.366354827763998E12	3.143418560271422E11
-1.3755916889973335E12	2.802878538942228E11
-1.3839755147029832E12	2.4605956365523914E11
-1.391503355986063E12	2.1168014126124643E11
-1.3981738038050417E12	1.7716964647283255E11
-1.4039874898339011E12	1.425510275755642E11
-1.4089423752203557E12	1.0784563970255173E11
-1.413040414363276E12	7.307401725626704E10
-1.41628207514217E12	3.825910913727617E10
-1.418667962498538E12	3.4205427068048267E9
-1.420201801645861E12	-3.1419898385405743E10
-1.4208842670720942E12	-6.62409229970799E10
-1.4207193629979165E12	-1.0102324362242249E11
-1.419710818474564E12	-1.3574467320537463E11
-1.4178611511293225E12	-1.7038609481120453E11
-1.4151766865332961E12	-2.0492729816062946E11
-1.4116608343619438E12	-2.3934740197896542E11
-1.4073192524888228E12	-2.7362842667481625E11
-1.4021586485464104E12	-3.07749451253394E11
-1.3961834151727583E12	-3.416919434975663E11
-1.389401941956583E12	-3.754375205134495E11
-1.3818203310848792E12	-4.0896607975896576E11
-1.3734455899839065E12	-4.422609122214998E11
-1.3642870121574644E12	-4.7530278563586383E11
-1.3543508713480408E12	-5.0807385144296277E11
-1.3436470972263909E12	-5.405576543877591E11
-1.3321843600534944E12	-5.727352476921992E11
-1.319970822490814E12	-6.045911015327563E11
-1.3070178896197231E12	-6.361079867356964E11
-1.2933337379617393E12	-6.672688798962216E11
-1.2789293766479202E12	-6.980592179891783E11
-1.263815827750876E12	-7.284615735113373E11
-1.2480023220241702E12	-7.584614953075111E11
-1.23150185920138E12	-7.880439446045846E11
-1.2143245242493735E12	-8.171929131028254E11
-1.1964820474630261E12	-8.458955921636222E11
-1.177987494765301E12	-8.741363975509229E11
-1.158851165113234E12	-9.019018858058788E11
-1.1390871392572104E12	-9.291792625892219E11
-1.1187073707867112E12	-9.559537672382979E11
-1.0977240771306014E12	-9.822141481483853E11
-1.0761519804061532E12	-1.0079469215031808E12
-1.0540025031560464E12	-1.0331396374801885E12
-1.0312903431845519E12	-1.0577816756724779E12
-1.0080292139112067E12	-1.0818597822529833E12
-9.842317127958123E11	-1.1053640521568347E12
-9.59913775384615E11	-1.128283268142809E12
-9.350880208285946E11	-1.1506060309217231E12
-9.097693899871923E11	-1.1723237225181511E12
-8.83973164227789E11	-1.1934248575573381E12
-8.577123247496396E11	-1.2139006964981577E12
-8.310035580131359E11	-1.2337423478179617E12
-8.038607325738755E11	-1.252939590958014E12
-7.76298775741636E11	-1.2714855736495813E12
-7.483342600435231E11	-1.289370814209815E12
-7.199806344618727E11	-1.30658762020769E12
-6.912548957057476E11	-1.323129374583802E12
-6.621721613130481E11	-1.3389872229466743E12
-6.32747216123199E11	-1.354155819083143E12
-6.029975738668202E11	-1.3686278644206294E12
-5.72937276680363E11	-1.3823966778756096E12
-5.425832535436305E11	-1.3954577664295469E12
-5.119517927932726E11	-1.4078038666521807E12
-4.810575277613043E11	-1.419430898643801E12
-4.4991851553736646E11	-1.4303338455626177E12
-4.1854951665497656E11	-1.4405070906595605E12
-3.8696711046312665E11	-1.4499480403879307E12
-3.551885871597378E11	-1.4586512549636838E12
-3.2322851512804065E11	-1.4666137375241436E12
-2.9110508476453345E11	-1.4738327554965415E12
-2.5883386122080212E11	-1.480303891039566E12
-2.2643090819782983E11	-1.4860261869237493E12
-1.9391425892516226E11	-1.490996234866643E12
-1.6129856325967276E11	-1.4952120198998843E12
-1.2860176327689087E11	-1.498672998505887E12
-9.584024406811705E10	-1.5013761490250461E12
-6.3029506316068794E10	-1.5033218887221248E12
-3.01879928613585E10	-1.504508992056929E12
2.669400155557178E9	-1.5049364192010254E12
3.552529397476829E10	-1.5046056358957905E12
6.836256093916485E10	-1.5035152487399084E12
1.011662066375954E11	-1.5016668274055566E12
1.3391775771694733E11	-1.4990613983474053E12
1.6660193015306802E11	-1.4956989827829688E12
1.9920212802690115E11	-1.4915828173661194E12
2.317006601118511E11	-1.486713369416868E12
2.6408290679972653E11	-1.4810932087038953E12
2.963307512674754E11	-1.4747255868601912E12
3.284284408298063E11	-1.4676117500830537E12
3.6036027312622986E11	-1.4597564437950278E12
3.921082689610967E11	-1.4511621926795579E12
4.236580169086742E11	-1.4418325018963481E12
4.5499211261861694E11	-1.431772725696478E12
4.8609434565038184E11	-1.4209855517051094E12
5.169499153447683E11	-1.4094769852460564E12
5.475409101460884E11	-1.3972517363241682E12
5.778529718991461E11	-1.3843142736800916E12
6.078697039193221E11	-1.3706718526833118E12
6.375745655700934E11	-1.3563288406736885E12
6.669535925235376E11	-1.3412923046422192E12
6.959893542957693E11	-1.3255691805806228E12
7.246674552556997E11	-1.3091650214325237E12
7.529727299030042E11	-1.29208874192492E12
7.808885693238002E11	-1.2743466266491658E12
8.084017529452527E11	-1.2559467000878508E12
8.35495774088766E11	-1.2368980903129102E12
8.621562146908201E11	-1.2172076551487756E12
8.883692845327913E11	-1.1968857521334878E12
9.141186826199261E11	-1.175940814429146E12
9.393918313509241E11	-1.154381855180478E12
9.641735454867858E11	-1.1322201131183884E12
9.884494821878284E11	-1.1094640534260732E12
1.0122072401063417E12	-1.0861253154926536E12
1.0354312233953274E12	-1.0622146491514147E12
1.0581093608391569E12	-1.0377421745557405E12
1.0802280458805936E12	-1.0127210628615642E12
1.1017731567168562E12	-9.871616497995171E11
1.1227335643386753E12	-9.610766869311226E11
1.1430947637720017E12	-9.344792311714152E11
1.1628450896755774E12	-9.073806200499761E11
1.181972671635172E12	-8.79795652162916E11
1.2004638811649072E12	-8.517366879396102E11
1.2183087408437642E12	-8.232174332799816E11
1.2354942595028574E12	-7.942530900481295E11
1.2520092239340764E12	-7.648563473920176E11
1.2678436165530845E12	-7.350433069157709E11
1.282984723658816E12	-7.048284407937058E11
1.2974236514761768E12	-6.742263457128732E11
1.311149339831911E12	-6.432541280472808E11
1.3241512208293257E12	-6.119260039369447E11
1.3364211886572998E12	-5.80259100710555E11
1.347947947789487E12	-5.482700096362033E11
1.3587236752684797E12	-5.1597424539259357E11
1.3687395880113787E12	-4.8339051441197406E11
1.377986078790824E12	-4.5053472227592993E11
1.386456955913687E12	-4.1742479751874506E11
1.3941428655207246E12	-3.840793389376288E11
1.4010371156331123E12	-3.505148566335594E11
1.407133446869642E12	-3.167512992289832E11
1.4124236317096821E12	-2.828063529156674E11
1.4169033667701868E12	-2.486985734448483E11
1.4205657346120205E12	-2.1444832073337103E11
1.4234053282723645E12	-1.8007318790896365E11
1.4254185559396707E12	-1.455939790055811E11
1.4265990642588298E12	-1.1103013713822969E11
1.426944418154543E12	-7.640071690306932E10
1.426450558933034E12	-4.1727465917480576E10
1.4251136209819624E12	-7.029117883455979E9
1.4229327322089172E12	2.7673056467934334E10
1.4199039401900378E12	6.235802500219724E10
1.4160266937512E12	9.70063303935595E10
1.4113001080181292E12	1.315953138560111E11
1.4057222090849927E12	1.6610511466974426E11
1.3992948255568342E12	2.0051436501633325E11
1.3920169115878242E12	2.3480076861892697E11
1.3838898713903755E12	2.6894455161194824E11
1.3749161796602166E12	3.0292269037487286E11
1.3650961718462708E12	3.36714320076305E11
1.3544343114402512E12	3.7029831518958685E11
1.3429328879979312E12	4.036515919889249E11
1.3305953969275266E12	4.367541652129781E11
1.3174277217619312E12	4.695832257945843E11
1.3034329488940361E12	5.021171663963979E11
1.288618087630236E12	5.3433541127462616E11
1.272989064154093E12	5.662146945366699E11
1.2565516588658735E12	5.977349753797253E11
1.2393150828756648E12	6.288742369655015E11
1.2212855830420515E12	6.596105441684083E11
1.2024726211321406E12	6.899241533517213E11
1.1828858953916929E12	7.197923119753947E11
1.1625337012187734E12	7.49195159926306E11
1.1414283814301016E12	7.781120192737096E11
1.1195796597270366E12	8.065211892627969E11
1.0969993636082231E12	8.344040275153031E11
1.0737009113472997E12	8.617390322102444E11
1.0496953428567097E12	8.885068624195923E11
1.0249978433776697E12	9.146886724796686E11
9.996217795654758E11	9.402636791022028E11
9.735812667483799E11	9.652146117866554E11
9.468932007080023E11	9.895219459989908E11
9.195715469903665E11	1.0131673090950686E12
8.916339741267649E11	1.0361341119760077E12
8.630974627067758E11	1.058403246722539E12
8.339783388693344E11	1.0799591009607002E12
8.042965573033422E11	1.1007847922475144E12
7.740690889864075E11	1.1208634661409678E12
7.433156805261052E11	1.1401811363762427E12
7.120566778592235E11	1.158721142845513E12
6.80310524415921E11	1.1764698432440266E12
6.48099668220337E11	1.193413555767605E12
6.154440155570529E11	1.20953756485685E12
5.82364961542374E11	1.2248307517576443E12
5.4888574877902673E11	1.2392796243497666E12
5.1502680297505383E11	1.2528728505802097E12
4.808123928694027E11	1.2656003667870542E12
4.462651048758607E11	1.2774502401452097E12
