Ceres X	Ceres Y
2.4117136670716495E11	3.3866696784286957E11
1.8491278854479858E11	3.6743067848589825E11
1.2414122726480135E11	3.8718208409319183E11
6.022973926949434E10	3.97077806681587E11
-5.25478294650267E9	3.9648602561095233E11
-7.058017315328165E10	3.850422701590378E11
-1.3389576355688275E11	3.627029150014579E11
-1.932985185649658E11	3.2978951905847363E11
-2.46916783623283E11	2.870159704861722E11
-2.9300624019340845E11	2.3549069494386798E11
-3.3004896391153485E11	1.7668837612632596E11
-3.568440566093597E11	1.1238989469519771E11
-3.7257794722901917E11	4.4594582200408875E10
-3.7686505563316724E11	-2.458599143441828E10
-3.697543474866781E11	-9.304001761296649E10
-3.517030673759614E11	-1.587600919481143E11
-3.2352402580014276E11	-2.1992979095873517E11
-2.863159029502372E11	-2.7498586593670404E11
-2.4138664489397192E11	-3.226544886916038E11
-1.9017859711841534E11	-3.619639419688643E11
-1.3420158176961865E11	-3.922385642374877E11
-7.49772978086085E10	-4.13079546747478E11
-1.3996009385352737E10	-4.2433792863592163E11
4.731511943733961E10	-4.260842945620904E11
1.076136230329235E11	-4.185784303111798E11
1.656553198653714E11	-4.0224101313422577E11
2.2030195226269543E11	-3.776285726893045E11
2.7052472845119934E11	-3.454122092999787E11
3.1540535334346075E11	-3.063600711153231E11
3.541358448883617E11	-2.6132330854590872E11
3.860181490951212E11	-2.1122505320946765E11
4.104643235546712E11	-1.5705182381248486E11
4.269979050052885E11	-9.98467377489445E10
4.3525688709693304E11	-4.0703830315144554E10
