Mimas X	Mimas Y
2.5836415913679375E15	-9.555839134649051E14
2.5930091256334375E15	-9.590431046884051E14
2.6023766598988415E15	-9.625022959118491E14
2.6117441941638415E15	-9.659614871352241E14
2.6211117284288415E15	-9.694206783584995E14
2.6304792626934725E15	-9.728798695817338E14
2.6398467969579725E15	-9.763390608048588E14
2.649214331222353E15	-9.797982520279294E14
2.658581865486353E15	-9.832574432509294E14
2.667949399750353E15	-9.86716634473839E14
2.677316934014005E15	-9.90175825696714E14
2.686684468277505E15	-9.936350169194652E14
2.696052002540952E15	-9.970942081421858E14
2.705419536803952E15	-1.0005533993648108E15
2.714787071066952E15	-1.0040125905873781E15
2.7241546053297175E15	-1.0074717818098781E15
2.7335221395922175E15	-1.0109309730322952E15
2.7428896738547175E15	-1.0143901642546702E15
2.7522572081168255E15	-1.0178493554769399E15
2.7616247423788255E15	-1.0213085466991899E15
2.7709922766408015E15	-1.0247677379213149E15
2.7803598109023015E15	-1.0282269291434231E15
2.7897273451638015E15	-1.0316861203654231E15
2.799094879425171E15	-1.0351453115873926E15
2.808462413686171E15	-1.0386045028092676E15
2.817829947947171E15	-1.0420636940311015E15
2.8271974822079605E15	-1.0455228852528515E15
2.8365650164684605E15	-1.0489820764745528E15
2.8459325507289605E15	-1.0524412676961778E15
2.8553000849891975E15	-1.0559004589177495E15
2.8646676192491975E15	-1.0593596501392495E15
2.8740351535091975E15	-1.062818841360695E15
2.88340268776891E15	-1.06627803258207E15
2.89277022202841E15	-1.0697372238033925E15
2.90213775628791E15	-1.0731964150246425E15
2.9115052905471265E15	-1.0766556062458454E15
2.9208728248061265E15	-1.0801147974669704E15
2.9302403590651265E15	-1.083573988688057E15
2.939607893323877E15	-1.087033179909057E15
2.948975427582377E15	-1.0904923711300309E15
2.958342961840877E15	-1.0939515623509059E15
2.967710496099192E15	-1.0974107535717705E15
2.977078030357192E15	-1.1008699447925205E15
2.986445564615192E15	-1.1043291360132705E15
2.995813098873103E15	-1.1077883272339045E15
3.005180633130603E15	-1.1112475184545295E15
3.014548167388103E15	-1.1147067096750616E15
3.023915701645603E15	-1.1181659008955616E15
3.033283235902643E15	-1.1216250921159956E15
3.042650770159643E15	-1.1250842833363706E15
3.052018304416643E15	-1.12854347455665E15
3.061385838673346E15	-1.1320026657769E15
3.070753372929846E15	-1.13546185699715E15
3.080120907186346E15	-1.1389210482174E15
3.089488441442746E15	-1.1423802394374365E15
3.098855975698746E15	-1.1458394306574365E15
3.108223509954746E15	-1.1492986218774365E15
3.117591044210746E15	-1.1527578130974365E15
3.1269585784663785E15	-1.156217004317394E15
3.1363261127218785E15	-1.159676195537144E15
3.1456936469773785E15	-1.163135386756894E15
3.1550611812327795E15	-1.166594577976644E15
3.1644287154877795E15	-1.170053769196394E15
3.1737962497427795E15	-1.1735129604160568E15
3.1831637839977795E15	-1.1769721516355568E15
3.192531318252488E15	-1.1804313428550568E15
3.201898852506988E15	-1.1838905340745568E15
3.211266386761488E15	-1.1873497252940568E15
3.220633921015988E15	-1.1908089165134592E15
3.230001455270044E15	-1.1942681077327092E15
3.239368989524044E15	-1.1977272989519592E15
3.248736523778044E15	-1.2011864901712092E15
3.258104058031987E15	-1.2046456813904592E15
3.267471592285487E15	-1.2081048726096395E15
3.276839126538987E15	-1.2115640638286395E15
3.286206660792487E15	-1.2150232550476395E15
3.295574195045858E15	-1.2184824462666395E15
3.304941729298858E15	-1.2219416374856395E15
3.314309263551858E15	-1.2254008287046352E15
3.323676797804858E15	-1.2288600199233852E15
3.3330443320577025E15	-1.2323192111421352E15
3.3424118663102025E15	-1.2357784023608852E15
3.3517794005627025E15	-1.2392375935796352E15
3.3611469348152025E15	-1.2426967847983852E15
3.3705144690675645E15	-1.2461559760169872E15
3.3798820033195645E15	-1.2496151672354872E15
3.3892495375715645E15	-1.2530743584539872E15
3.3986170718235645E15	-1.2565335496724872E15
3.407984606075488E15	-1.2599927408909872E15
3.417352140326988E15	-1.2634519321094872E15
3.426719674578488E15	-1.2669111233277378E15
3.436087208829988E15	-1.2703703145459878E15
3.445454743081488E15	-1.2738295057642378E15
3.4548222773325245E15	-1.2772886969824878E15
3.4641898115835245E15	-1.2807478882007378E15
3.4735573458345245E15	-1.2842070794189308E15
3.4829248800855245E15	-1.2876662706369308E15
3.4922924143362215E15	-1.2911254618549308E15
3.5016599485867215E15	-1.2945846530729308E15
3.5110274828372215E15	-1.2980438442909308E15
3.5203950170877215E15	-1.3015030355089308E15
3.5297625513381295E15	-1.3049622267268625E15
3.5391300855881295E15	-1.3084214179446125E15
3.5484976198381295E15	-1.3118806091623625E15
3.5578651540881295E15	-1.3153398003801125E15
3.5672326883381295E15	-1.3187989915978625E15
3.5766002225878045E15	-1.3222581828156125E15
3.5859677568373045E15	-1.325717374033332E15
3.5953352910868045E15	-1.329176565250832E15
3.6047028253363045E15	-1.332635756468332E15
3.6140703595857975E15	-1.336094947685832E15
3.6234378938347975E15	-1.339554138903332E15
3.6328054280837975E15	-1.343013330120832E15
3.6421729623327975E15	-1.346472521338332E15
3.6515404965817975E15	-1.3499317125556405E15
3.660908030830671E15	-1.3533909037728905E15
3.670275565079171E15	-1.3568500949901405E15
3.679643099327671E15	-1.3603092862073905E15
3.689010633576171E15	-1.3637684774246405E15
3.698378167824671E15	-1.3672276686418905E15
3.7077457020729795E15	-1.3706868598590915E15
3.7171132363209795E15	-1.3741460510760915E15
3.7264807705689795E15	-1.3776052422930915E15
3.7358483048169795E15	-1.3810644335100915E15
3.7452158390649795E15	-1.3845236247270915E15
3.754583373312789E15	-1.3879828159440915E15
3.763950907560289E15	-1.3914420071610915E15
3.773318441807789E15	-1.3949011983779915E15
3.782685976055289E15	-1.3983603895947415E15
3.792053510302789E15	-1.4018195808114915E15
3.801421044550158E15	-1.4052787720282415E15
3.810788578797158E15	-1.4087379632449915E15
3.820156113044158E15	-1.4121971544617415E15
3.829523647291158E15	-1.4156563456784915E15
3.838891181538158E15	-1.4191155368951498E15
3.848258715785158E15	-1.4225747281116498E15
3.8576262500316595E15	-1.4260339193281498E15
3.8669937842781595E15	-1.4294931105446498E15
3.8763613185246595E15	-1.4329523017611498E15
3.8857288527711595E15	-1.4364114929776498E15
3.8950963870176595E15	-1.4398706841941498E15
3.904463921263856E15	-1.4433298754106285E15
3.913831455509856E15	-1.4467890666268785E15
3.923198989755856E15	-1.4502482578431285E15
3.932566524001856E15	-1.4537074490593785E15
3.941934058247856E15	-1.4571666402756285E15
3.9513015924938255E15	-1.4606258314918785E15
3.9606691267393255E15	-1.4640850227081285E15
3.9700366609848255E15	-1.4675442139243785E15
3.9794041952303255E15	-1.4710034051404945E15
3.9887717294758255E15	-1.4744625963564945E15
3.9981392637213255E15	-1.4779217875724945E15
4.007506797966639E15	-1.4813809787884945E15
4.016874332211639E15	-1.4848401700044945E15
4.026241866456639E15	-1.4882993612204945E15
4.035609400701639E15	-1.4917585524364945E15
4.044976934946639E15	-1.4952177436524945E15
4.054344469191639E15	-1.4986769348683175E15
4.063712003436374E15	-1.5021361260840675E15
4.073079537680874E15	-1.5055953172998175E15
4.082447071925374E15	-1.5090545085155675E15
4.091814606169874E15	-1.5125136997313175E15
4.101182140414374E15	-1.5159728909470675E15
4.110549674658874E15	-1.5194320821628175E15
4.119917208903115E15	-1.5228912733785675E15
4.129284743147115E15	-1.5263504645941708E15
4.138652277391115E15	-1.5298096558096708E15
4.148019811635115E15	-1.5332688470251708E15
4.157387345879115E15	-1.5367280382406708E15
4.166754880123115E15	-1.5401872294561708E15
4.1761224143669405E15	-1.5436464206716708E15
4.1854899486104405E15	-1.5471056118871708E15
4.1948574828539405E15	-1.5505648031026708E15
4.2042250170974405E15	-1.554023994318131E15
4.2135925513409405E15	-1.557483185533381E15
4.2229600855844405E15	-1.560942376748631E15
4.2323276198279405E15	-1.564401567963881E15
4.2416951540709435E15	-1.567860759179131E15
4.2510626883139435E15	-1.571319950394381E15
4.2604302225569435E15	-1.574779141609631E15
4.2697977567999435E15	-1.578238332824881E15
4.2791652910429435E15	-1.581697524040131E15
4.2885328252859435E15	-1.5851567152552822E15
4.2979003595287165E15	-1.5886159064702822E15
4.3072678937712165E15	-1.5920750976852822E15
4.3166354280137165E15	-1.5955342889002822E15
4.3260029622562165E15	-1.5989934801152822E15
4.3353704964987165E15	-1.6024526713302822E15
4.3447380307412165E15	-1.6059118625452822E15
4.3541055649837165E15	-1.6093710537602822E15
4.363473099225851E15	-1.6128302449752822E15
4.372840633467851E15	-1.6162894361902112E15
4.382208167709851E15	-1.6197486274049612E15
4.391575701951851E15	-1.6232078186197112E15
4.400943236193851E15	-1.6266670098344612E15
4.410310770435851E15	-1.6301262010492112E15
4.419678304677851E15	-1.6335853922639612E15
4.4290458389194465E15	-1.6370445834787112E15
4.4384133731609465E15	-1.6405037746934612E15
4.4477809074024465E15	-1.6439629659082112E15
4.4571484416439465E15	-1.6474221571229612E15
4.4665159758854465E15	-1.6508813483375098E15
4.4758835101269465E15	-1.6543405395520098E15
4.4852510443684465E15	-1.6577997307665098E15
4.494618578609616E15	-1.6612589219810098E15
4.503986112850616E15	-1.6647181131955098E15
4.513353647091616E15	-1.6681773044100098E15
4.522721181332616E15	-1.6716364956245098E15
4.532088715573616E15	-1.6750956868390098E15
4.541456249814616E15	-1.6785548780535098E15
4.550823784055616E15	-1.6820140692680098E15
4.560191318296616E15	-1.6854732604822775E15
4.569558852537616E15	-1.6889324516965275E15
4.578926386778616E15	-1.6923916429107775E15
4.588293921019616E15	-1.6958508341250275E15
4.597661455260069E15	-1.6993100253392775E15
4.607028989500069E15	-1.7027692165535275E15
4.616396523740069E15	-1.7062284077677775E15
4.625764057980069E15	-1.7096875989820275E15
4.635131592220069E15	-1.7131467901962775E15
4.644499126460069E15	-1.7166059814105275E15
4.653866660700069E15	-1.720065172624618E15
4.663234194940069E15	-1.723524363838618E15
4.672601729180069E15	-1.726983555052618E15
4.681969263420069E15	-1.730442746266618E15
4.691336797660069E15	-1.733901937480618E15
4.700704331900069E15	-1.737361128694618E15
4.710071866140069E15	-1.740820319908618E15
4.719439400380069E15	-1.744279511122618E15
4.728806934620069E15	-1.747738702336618E15
4.738174468860069E15	-1.751197893550618E15
4.747542003099186E15	-1.754657084764618E15
4.756909537338186E15	-1.7581162759783922E15
4.766277071577186E15	-1.7615754671921422E15
4.775644605816186E15	-1.7650346584058922E15
4.785012140055186E15	-1.7684938496196422E15
4.794379674294186E15	-1.7719530408333922E15
4.803747208533186E15	-1.7754122320471422E15
4.813114742772186E15	-1.7788714232608922E15
4.822482277011186E15	-1.7823306144746422E15
4.831849811250186E15	-1.7857898056883922E15
4.841217345489186E15	-1.7892489969021422E15
4.850584879728186E15	-1.7927081881158922E15
4.859952413967186E15	-1.7961673793294715E15
4.869319948206186E15	-1.7996265705429715E15
4.878687482445186E15	-1.8030857617564715E15
4.888055016684186E15	-1.8065449529699715E15
4.897422550922976E15	-1.8100041441834715E15
4.906790085160976E15	-1.8134633353969715E15
4.916157619398976E15	-1.8169225266104715E15
4.925525153636976E15	-1.8203817178239715E15
4.934892687874976E15	-1.8238409090374715E15
4.944260222112976E15	-1.8273001002509715E15
4.953627756350976E15	-1.8307592914644715E15
4.962995290588976E15	-1.8342184826779715E15
4.972362824826976E15	-1.8376776738912302E15
4.981730359064976E15	-1.8411368651044802E15
4.991097893302976E15	-1.8445960563177302E15
5.000465427540976E15	-1.8480552475309802E15
5.009832961778976E15	-1.8515144387442302E15
5.019200496016976E15	-1.8549736299574802E15
5.028568030254976E15	-1.8584328211707302E15
5.037935564492976E15	-1.8618920123839802E15
5.047303098730976E15	-1.8653512035972302E15
5.056670632968976E15	-1.8688103948104802E15
5.066038167206594E15	-1.8722695860237302E15
5.075405701443594E15	-1.8757287772369802E15
5.084773235680594E15	-1.8791879684500525E15
5.094140769917594E15	-1.8826471596630525E15
5.103508304154594E15	-1.8861063508760525E15
5.112875838391594E15	-1.8895655420890525E15
5.122243372628594E15	-1.8930247333020525E15
5.131610906865594E15	-1.8964839245150525E15
5.140978441102594E15	-1.8999431157280525E15
5.150345975339594E15	-1.9034023069410525E15
5.159713509576594E15	-1.9068614981540525E15
5.169081043813594E15	-1.9103206893670525E15
5.178448578050594E15	-1.9137798805800525E15
5.187816112287594E15	-1.9172390717930525E15
5.197183646524594E15	-1.9206982630060525E15
5.206551180761594E15	-1.924157454218837E15
5.215918714998594E15	-1.927616645431587E15
5.225286249235594E15	-1.931075836644337E15
5.234653783472594E15	-1.934535027857087E15
5.244021317709311E15	-1.937994219069837E15
5.253388851945311E15	-1.941453410282587E15
5.262756386181311E15	-1.944912601495337E15
5.272123920417311E15	-1.948371792708087E15
5.281491454653311E15	-1.951830983920837E15
5.290858988889311E15	-1.955290175133587E15
5.300226523125311E15	-1.958749366346337E15
5.309594057361311E15	-1.962208557559087E15
5.318961591597311E15	-1.965667748771837E15
5.328329125833311E15	-1.96912693998449E15
5.337696660069311E15	-1.97258613119699E15
5.347064194305311E15	-1.97604532240949E15
5.356431728541311E15	-1.97950451362199E15
5.365799262777311E15	-1.98296370483449E15
5.375166797013311E15	-1.98642289604699E15
5.384534331249311E15	-1.98988208725949E15
5.393901865485311E15	-1.99334127847199E15
5.403269399721311E15	-1.99680046968449E15
5.412636933957311E15	-2.00025966089699E15
5.422004468193311E15	-2.00371885210949E15
5.431372002429311E15	-2.00717804332199E15
5.440739536664517E15	-2.01063723453449E15
5.450107070899517E15	-2.01409642574699E15
5.459474605134517E15	-2.0175556169594282E15
5.468842139369517E15	-2.0210148081716782E15
5.478209673604517E15	-2.0244739993839282E15
5.487577207839517E15	-2.0279331905961782E15
5.496944742074517E15	-2.0313923818084282E15
5.506312276309517E15	-2.0348515730206782E15
5.515679810544517E15	-2.0383107642329282E15
5.525047344779517E15	-2.0417699554451782E15
5.534414879014517E15	-2.0452291466574282E15
5.543782413249517E15	-2.0486883378696782E15
5.553149947484517E15	-2.0521475290819282E15
5.562517481719517E15	-2.0556067202941782E15
5.571885015954517E15	-2.0590659115064282E15
5.581252550189517E15	-2.0625251027186782E15
5.590620084424517E15	-2.0659842939309282E15
5.599987618659517E15	-2.0694434851430818E15
5.609355152894517E15	-2.0729026763550818E15
5.618722687129517E15	-2.0763618675670818E15
5.628090221364517E15	-2.0798210587790818E15
5.637457755599517E15	-2.0832802499910818E15
5.646825289833765E15	-2.0867394412030818E15
5.656192824067765E15	-2.0901986324150818E15
5.665560358301765E15	-2.0936578236270818E15
5.674927892535765E15	-2.0971170148390818E15
5.684295426769765E15	-2.1005762060510818E15
5.693662961003765E15	-2.1040353972630818E15
5.703030495237765E15	-2.1074945884750818E15
5.712398029471765E15	-2.1109537796870818E15
5.721765563705765E15	-2.1144129708990818E15
5.731133097939765E15	-2.1178721621110818E15
5.740500632173765E15	-2.1213313533230818E15
5.749868166407765E15	-2.1247905445348948E15
5.759235700641765E15	-2.1282497357466448E15
5.768603234875765E15	-2.1317089269583948E15
5.777970769109765E15	-2.1351681181701448E15
5.787338303343765E15	-2.1386273093818948E15
5.796705837577765E15	-2.1420865005936448E15
5.806073371811765E15	-2.1455456918053948E15
5.815440906045765E15	-2.1490048830171448E15
5.824808440279765E15	-2.1524640742288948E15
5.834175974513765E15	-2.1559232654406448E15
5.843543508747765E15	-2.1593824566523948E15
5.852911042981765E15	-2.1628416478641448E15
5.862278577215765E15	-2.1663008390758948E15
5.871646111448793E15	-2.1697600302876448E15
5.881013645681793E15	-2.1732192214993948E15
5.890381179914793E15	-2.1766784127111448E15
5.899748714147793E15	-2.1801376039228268E15
5.909116248380793E15	-2.1835967951343268E15
5.918483782613793E15	-2.1870559863458268E15
5.927851316846793E15	-2.1905151775573268E15
5.937218851079793E15	-2.1939743687688268E15
5.946586385312793E15	-2.1974335599803268E15
