Callisto X	Callisto Y
6.836376611375808E11	2.853816162980814E11
6.602474201169541E11	3.324021872066972E11
6.403738700966307E11	3.73962421857967E11
6.113177066256414E11	4.1770957959984595E11
5.863417148374802E11	4.5623899958407764E11
5.521062960287085E11	4.9600704357241034E11
5.225077174908276E11	5.308730061804276E11
4.836715458242048E11	5.66036558113406E11
4.500103623583284E11	5.966888616831606E11
4.072280975472404E11	6.267151717426678E11
3.701284005217326E11	6.526959232462158E11
3.2411406509288666E11	6.77153904390789E11
2.8424701514057556E11	6.981040528259081E11
2.35756330333108E11	7.166696423139485E11
1.9382285628295676E11	7.323319964596471E11
1.4363553518671237E11	7.447895069858323E11
1.0034983548815303E11	7.550085669252717E11
4.9252785383038124E10	7.612498771285227E11
5.326768633747149E9	7.659687129114373E11
-4.590095750438046E10	7.65989181714995E11
-8.977128320974193E10	7.652440872660504E11
-1.4037233413063635E11	7.591364331114253E11
-1.8351872839172415E11	7.530497476435688E11
-2.327686580681127E11	7.40996641096436E11
-2.7456017254814923E11	7.297684102990912E11
-3.217772134562488E11	7.120337623710522E11
-3.6162793093570544E11	6.959327750502435E11
-4.0618020785552454E11	6.728525841565881E11
-4.4355475532450793E11	6.522070176535853E11
-4.8486620797651483E11	6.24180241724459E11
-5.19283787121295E11	5.993686533861564E11
-5.568382088483174E11	5.668480007866422E11
-5.878749723825652E11	5.3829060109848987E11
-6.21218684071575E11	5.017737751732298E11
-6.485090272897516E11	4.699242310432112E11
-6.772525750412106E11	4.299459026790764E11
-7.004892440947145E11	3.9528393241464325E11
-7.243082543949803E11	3.524080231725744E11
-7.432419406372717E11	3.154327229657316E11
-7.618771637101525E11	2.7024542717498E11
-7.763155136666425E11	2.3146926270642648E11
-7.895724998986553E11	1.8457268681859552E11
-7.993787712157375E11	1.4451619788805847E11
-8.071272246937037E11	9.652248522600426E10
-8.122187879608333E11	5.57096175537984E10
-8.143917311669641E11	7.235537478680275E9
-8.147385031942612E11	-3.381050455303431E10
-8.113313364998179E11	-8.21485829694214E10
-8.069543044714164E11	-1.2290911517141107E11
-7.980237668166686E11	-1.70499961506687E11
-7.889936301296178E11	-2.1046413550267642E11
-7.746568213532625E11	-2.56706326419969E11
-7.610926319277229E11	-2.953743858191384E11
-7.415259637253789E11	-3.3968074453410406E11
-7.235941024214056E11	-3.76567128984603E11
-6.990323683103274E11	-4.1836934104480945E11
-6.769455772279445E11	-4.5300582926807983E11
-6.47680769186127E11	-4.917589489210102E11
-6.216972290357374E11	-5.2369784339857184E11
-5.880773464880125E11	-5.588852413486329E11
-5.584999398780217E11	-5.877029008674777E11
-5.2092768014932404E11	-6.188411786049716E11
-4.8810304809263086E11	-6.441416572065424E11
-4.470340082393076E11	-6.707861185002932E11
-4.1135162970620703E11	-6.922053498356699E11
-3.67292257703258E11	-7.139554909526483E11
-3.291830348520895E11	-7.311657829910243E11
-2.826880312988576E11	-7.476714503166797E11
-2.4262268560911288E11	-7.603863369517437E11
-1.9429153099961456E11	-7.713538711780767E11
-1.5277821425642603E11	-7.79333535124688E11
-1.0325102489526433E11	-7.845322994339296E11
-6.083221845761711E10	-7.87589199588244E11
-1.0784439993101954E10	-7.868582017153901E11
3.196712719083946E10	-7.848630107152058E11
8.183119454992958E10	-7.781174588457014E11
1.243178015579065E11	-7.71005041000212E11
1.7327285967999384E11	-7.582426447848684E11
2.1487836380032095E11	-7.4601788418611E11
2.6218743335673914E11	-7.273245969045988E11
3.022852943618424E11	-7.100677632392565E11
3.4721058811679956E11	-6.856225781934668E11
3.851733570074558E11	-6.63493884245537E11
4.269886818408147E11	-6.33572411792538E11
4.621990735013936E11	-6.068152821434901E11
5.002035368098072E11	-5.71791428411141E11
5.320666966974685E11	-5.407342395396599E11
5.655997426707499E11	-5.0107982800204346E11
5.935566333898203E11	-4.6613533213114844E11
6.220136131943468E11	-4.224170620032007E11
6.455551035040208E11	-3.8407947868006775E11
6.684032548001198E11	-3.369528412160651E11
6.870841605852179E11	-2.957919961301658E11
7.038779782919213E11	-2.4599212007197406E11
7.173305766471268E11	-2.026447415374466E11
7.277260682486641E11	-1.5097388710817392E11
7.356722912489479E11	-1.0613181338487987E11
7.394391960021368E11	-5.3443878791617096E10
7.417005949584259E11	-7.839676856598468E9
7.387317321656688E11	4.497803539066832E10
7.352367104466361E11	9.058767983054579E10
7.2555386331699E11	1.426346761130209E11
7.163414675298741E11	1.8748711204145938E11
7.000972799315973E11	2.378711063087211E11
6.853172317114766E11	2.8121651849404834E11
6.627927864354609E11	3.2907509179499756E11
6.427016844084702E11	3.7019495836725964E11
6.142999616998416E11	4.147164197207394E11
5.892538019270984E11	4.52940791060746E11
5.55489128461978E11	4.933832045315836E11
5.259325617244447E11	5.2810580781473724E11
4.874167436210941E11	5.638134903561189E11
4.538698940088156E11	5.945041818857078E11
4.112958235725813E11	6.249208722903364E11
3.7433921017894995E11	6.51134748872297E11
3.2846267508989966E11	6.758132652452947E11
2.887214381203758E11	6.971965013467418E11
2.403422054507971E11	7.158045323168677E11
1.9847016019053836E11	7.320968439838828E11
1.484130784666533E11	7.44419191562299E11
1.0507754509514711E11	7.554532665879642E11
5.417442157642423E10	7.613907467293383E11
1.0042358221235777E10	7.670891031081952E11
-4.08848220183198E10	7.666545865130438E11
-8.515899468169518E10	7.670243234969355E11
-1.3531302821845645E11	7.603364396906658E11
-1.7909763620517914E11	7.554626205827485E11
-2.277191646471374E11	7.427376523979907E11
-2.704134407583661E11	7.327756418792722E11
-3.1679182573032184E11	7.143181977317983E11
-3.578321698234586E11	6.994857151922603E11
-4.013143468677957E11	6.756785951347611E11
-4.4017875170763525E11	6.562476971662257E11
-4.801761230596642E11	6.275413509001661E11
-5.1638708516756537E11	6.038308439542865E11
-5.523806161023998E11	5.707328048789371E11
-5.855067964800813E11	5.431012033548966E11
-6.170504988687356E11	5.0616568427556464E11
-6.467074209058782E11	4.7500494130575745E11
-6.73430508573085E11	4.348227762013629E11
-6.992805906365145E11	4.0055281517467444E11
-7.208883687145609E11	3.5774191729808417E11
-7.426405408083212E11	3.208059368311883E11
-7.589143818206282E11	2.7600225535224866E11
-7.763235673473169E11	2.368628526013409E11
-7.871199722796946E11	1.9071193497344592E11
-7.999865961087263E11	1.4984781650645612E11
-8.05235631492793E11	1.0299697015479593E11
-8.134052892609021E11	6.0900179886278076E10
-8.13108410463805E11	1.3991218873491453E10
-8.164719080788489E11	-2.8835224436491837E10
-8.106993582144932E11	-7.517270717313939E10
