Europa X	Europa Y
5.689004866916221E14	-5.760665897817185E14
5.700127599194484E14	-5.771934871152322E14
5.711250331454368E14	-5.783203844468841E14
5.722373063695928E14	-5.794472817766822E14
5.733495795919262E14	-5.805741791046341E14
5.744618528124418E14	-5.81701076430747E14
5.75574126031149E14	-5.828279737550255E14
5.766863992480521E14	-5.8395487107748E14
5.777986724631605E14	-5.850817683981151E14
5.789109456764805E14	-5.862086657169398E14
5.800232188880171E14	-5.873355630339588E14
5.81135492097779E14	-5.884624603491816E14
5.822477653057728E14	-5.895893576626126E14
5.833600385120049E14	-5.907162549742599E14
5.844723117164821E14	-5.918431522841306E14
5.855845849192111E14	-5.929700495922311E14
5.866968581201982E14	-5.940969468985685E14
5.878091313194509E14	-5.952238442031485E14
5.889214045169754E14	-5.963507415059781E14
5.900336777127781E14	-5.974776388070641E14
5.911459509068638E14	-5.986045361064132E14
5.922582240992416E14	-5.997314334040318E14
5.933704972899175E14	-6.008583306999268E14
5.944827704788959E14	-6.019852279941046E14
5.95595043666186E14	-6.031121252865698E14
5.967073168517909E14	-6.042390225773312E14
5.978195900357196E14	-6.05365919866394E14
5.989318632179776E14	-6.064928171537641E14
6.000441363985696E14	-6.07619714439449E14
6.011564095775038E14	-6.087466117234545E14
6.022686827547859E14	-6.098735090057858E14
6.033809559304216E14	-6.11000406286451E14
6.044932291044162E14	-6.12127303565455E14
6.056055022767768E14	-6.13254200842803E14
6.067177754475089E14	-6.143810981185024E14
6.07830048616619E14	-6.155079953925596E14
6.08942321784113E14	-6.166348926649799E14
6.100545949499956E14	-6.177617899357692E14
6.11166868114274E14	-6.18888687204934E14
6.122791412769535E14	-6.200155844724794E14
6.133914144380408E14	-6.211424817384116E14
6.145036875975404E14	-6.222693790027372E14
6.156159607554579E14	-6.233962762654618E14
6.167282339118012E14	-6.245231735265898E14
6.178405070665725E14	-6.256500707861274E14
6.189527802197812E14	-6.267769680440816E14
6.200650533714296E14	-6.27903865300457E14
6.211773265215265E14	-6.290307625552594E14
6.22289599670074E14	-6.301576598084951E14
6.2340187281708E14	-6.312845570601684E14
6.245141459625502E14	-6.324114543102864E14
6.256264191064888E14	-6.335383515588539E14
6.267386922489006E14	-6.346652488058756E14
6.278509653897928E14	-6.357921460513588E14
6.289632385291701E14	-6.369190432953081E14
6.300755116670384E14	-6.380459405377272E14
6.311877848034021E14	-6.391728377786238E14
6.323000579382669E14	-6.402997350180026E14
6.334123310716381E14	-6.414266322558691E14
6.34524604203521E14	-6.425535294922285E14
6.356368773339209E14	-6.436804267270856E14
6.367491504628431E14	-6.44807323960446E14
6.37861423590291E14	-6.45934221192315E14
6.389736967162714E14	-6.470611184226976E14
6.400859698407902E14	-6.481880156515998E14
6.411982429638514E14	-6.49314912879026E14
6.423105160854592E14	-6.504418101049796E14
6.434227892056212E14	-6.515687073294682E14
6.445350623243385E14	-6.526956045524972E14
6.456473354416209E14	-6.538225017740694E14
6.46759608557468E14	-6.549493989941912E14
6.478718816718894E14	-6.560762962128679E14
6.489841547848879E14	-6.572031934301026E14
6.500964278964676E14	-6.583300906459028E14
6.512087010066355E14	-6.594569878602712E14
6.523209741153955E14	-6.605838850732139E14
6.534332472227505E14	-6.617107822847369E14
6.545455203287076E14	-6.628376794948412E14
6.55657793433271E14	-6.63964576703535E14
6.567700665364454E14	-6.650914739108228E14
6.578823396382356E14	-6.662183711167089E14
6.589946127386459E14	-6.673452683211964E14
6.60106885837681E14	-6.684721655242919E14
6.612191589353456E14	-6.695990627259996E14
6.623314320316446E14	-6.707259599263242E14
6.634437051265822E14	-6.718528571252705E14
6.645559782201636E14	-6.72979754322843E14
6.656682513123934E14	-6.741066515190462E14
6.667805244032742E14	-6.75233548713885E14
6.678927974928119E14	-6.763604459073639E14
6.690050705810118E14	-6.774873430994868E14
6.701173436678776E14	-6.786142402902576E14
6.712296167534121E14	-6.797411374796828E14
6.723418898376234E14	-6.80868034667766E14
6.73454162920512E14	-6.819949318545114E14
6.74566436002085E14	-6.831218290399221E14
