Earth X	Earth Y
-1.1467526498249306E11	-9.620574887887068E10
-2.5283192560988956E10	-1.4882022157523407E11
7.642142580885654E10	-1.3079690918760869E11
1.4230668742801752E11	-5.0788699419758606E10
1.399905761791389E11	5.383121375989576E10
6.864156412879068E10	1.3193623946304945E11
-3.732043944355452E10	1.431700494076731E11
-1.2385068323523225E11	8.110212570691151E10
-1.4731188737365836E11	-2.192063203270654E10
-9.775081908923915E10	-1.1391177187699724E11
-1.0651407964024457E9	-1.509643034394797E11
9.628923663001732E10	-1.1644317291681076E11
1.4809853258454617E11	-2.649614949620079E10
1.2830592110481938E11	7.651398084405594E10
4.460093325372659E10	1.4158565754199167E11
-6.179231138679707E10	1.3464552706203905E11
-1.3647186369470178E11	5.887028856113738E10
-1.4224786916767294E11	-4.6382224578963036E10
-7.824237495622556E10	-1.2866775763302649E11
2.311001889190558E10	-1.4923167882613327E11
1.1348113692963196E11	-9.914509914717946E10
1.4975282454793738E11	-1.6624048865603826E9
1.1290289407758012E11	9.680998772966121E10
1.92238021863568E10	1.4688616123426434E11
-8.446080764383586E10	1.2193248010075304E11
-1.4513006500089975E11	3.473861967522494E10
-1.3318287104009196E11	-6.974950229652757E10
-5.658436193728537E10	-1.401108798387969E11
4.6696547046980644E10	-1.4370338002748663E11
1.2764321674947214E11	-7.934935907586192E10
1.4729813586914948E11	2.3016757834264572E10
9.431106612167996E10	1.141337666715548E11
-6.625354679092069E9	1.4766024407800958E11
-1.0454106832656372E11	1.0545373783293353E11
-1.4948572800360855E11	9.437420952444117E9
-1.2029832508368146E11	-9.133477699052138E10
-3.324765887489342E10	-1.4792506711289526E11
6.917348975917789E10	-1.3447199454438333E11
1.3849813775294855E11	-5.7530450524829704E10
1.4085470931796738E11	4.691606430077742E10
7.314941694293665E10	1.280215918765963E11
-3.2115143680485374E10	1.4393807086935065E11
-1.2135926755382065E11	8.576847988345534E10
-1.493792696864732E11	-1.6247092577998236E10
-1.038864253527517E11	-1.1048165151466585E11
-8.811186920600386E9	-1.5184162931972266E11
8.999932326491997E10	-1.2168956336638916E11
1.4577262006549435E11	-3.4211593712617985E10
1.3063926230454703E11	6.943950657407426E10
5.0076114475193726E10	1.3812153225506918E11
-5.644478353221699E10	1.3593852163362466E11
-1.3440672677450313E11	6.355450279289903E10
-1.448242476242812E11	-4.146345158108363E10
-8.43948505314164E10	-1.2657859623228319E11
1.6068530609480507E10	-1.5163163093572845E11
1.08619817152777E11	-1.0557324993185564E11
1.4922223904433145E11	-9.880809960247787E9
1.1690456974002458E11	9.006720957062514E10
2.571915110249208E10	1.4425915814665988E11
-7.890553106838725E10	1.2403550802577122E11
-1.433719597611073E11	3.9618108021735916E10
-1.3602551213614967E11	-6.5357646522332275E10
-6.246091185873324E10	-1.390795191311688E11
4.0657505778026085E10	-1.471846093506588E11
1.2443443155522057E11	-8.644285540843352E10
1.4864531900722833E11	1.4915916313442242E10
9.9913434195581E10	1.082802822068652E11
6.933630503575882E8	1.463353525223611E11
-9.894462984619118E10	1.0864560052192421E11
-1.481256900434125E11	1.4733465484548916E10
-1.233563017315344E11	-8.724296041930325E10
-3.8783225721519905E10	-1.4761267864289172E11
6.421262216251143E10	-1.3859563709426416E11
1.3688960288889821E11	-6.476431811227908E10
1.4392997852374255E11	3.948799883686331E10
8.002483915628056E10	1.2354308921756137E11
-2.4343961902306828E10	1.4427741256273993E11
-1.1609218467289313E11	9.024078131553773E10
-1.486499295739609E11	-1.0388098854466825E10
-1.0730575299762286E11	-1.0654709631512332E11
-1.4087838869778639E10	-1.5197872626786948E11
8.599027782312926E10	-1.261147962209035E11
1.4553578850270016E11	-4.113253364373668E10
1.3506580369645319E11	6.309610536093242E10
5.77089508413358E10	1.3536274836457225E11
-4.875923666706225E10	1.3808376839962143E11
-1.2995304150590555E11	6.934163939484203E10
-1.4506237129701657E11	-3.5083292615160866E10
-8.844704423693187E10	-1.227829080256805E11
1.0847323753340744E10	-1.5214242752628403E11
1.052920807791809E11	-1.101336558808284E11
1.5003300628326358E11	-1.6280136231746511E10
1.2218992526969942E11	8.49939896304504E10
3.354628427161122E10	1.4329062654032385E11
-7.190780407233118E10	1.2786403782745891E11
-1.4018345346633035E11	4.64800457911139E10
-1.3755412395342203E11	-5.8744808225500145E10
-6.733133285903271E10	-1.356149565621196E11
3.531909078532836E10	-1.481923432778996E11
1.2158913577747562E11	-9.114042320811238E10
1.502023385051435E11	9.033535931979418E9
1.056451747487177E11	1.0446764587602187E11
8.240751879943713E9	1.469845566064358E11
-9.308390712605547E10	1.138691751674735E11
-1.4650882327977628E11	2.2256912568420727E10
-1.263626622966124E11	-8.077363833629039E10
-4.453530845273429E10	-1.4480463552679337E11
5.869016454013982E10	-1.4029859553441025E11
1.3444932497590524E11	-6.971939778767853E10
1.4601364455962152E11	3.4046636583402187E10
8.590489472762361E10	1.2084982176218002E11
-1.7459795677336845E10	1.462525513919379E11
