Io X	Io Y
6.304169070183806E11	3.9401425844396216E11
5.932305593039557E11	4.370721123148826E11
5.679646679987775E11	4.677058785139641E11
5.396977020460418E11	5.0505288115876154E11
5.0606639306572205E11	5.4728248534462415E11
4.61034153159713E11	5.777973617864852E11
4.27227222084387E11	6.016464745460901E11
3.905371182960394E11	6.305781228457513E11
3.4861343280975116E11	6.641919471810494E11
2.986858085510975E11	6.809683859464827E11
2.588018466333644E11	6.957616604431842E11
2.164160768114842E11	7.146975607997701E11
1.6860731707090543E11	7.387023363664897E11
1.1716097111473581E11	7.40269651467065E11
7.40140883492173E10	7.445983937482135E11
2.9016864226854088E10	7.5226180423186E11
-2.0587861792713264E10	7.646795721879927E11
-7.22327912423434E10	7.544614342254762E11
-1.1544913852913637E11	7.473560052622024E11
-1.598973914441826E11	7.436436236881892E11
-2.0865073849151077E11	7.45064162704282E11
-2.573191682170888E11	7.2254530453619E11
-2.9779407050958264E11	7.047278027475409E11
-3.389438945575536E11	6.904343299559286E11
-3.8409557375764777E11	6.81589663921815E11
-4.2772766820188007E11	6.483426499839868E11
-4.629262989711614E11	6.209010527225052E11
-4.983628563887584E11	5.97375622404029E11
-5.3786826406482465E11	5.798466403067618E11
-5.742844063219519E11	5.371413926056337E11
-6.021711585597616E11	5.017877824949675E11
-6.29998429919971E11	4.70880870604079E11
-6.625949111394377E11	4.467297016474247E11
-6.897532619403209E11	3.959712114196725E11
-7.08823515823895E11	3.5464519864043176E11
-7.275862618007852E11	3.182803998842021E11
-7.513464355038795E11	2.891393476277443E11
-7.689291354604182E11	2.3345595830261023E11
-7.781093838888547E11	1.8820156134825168E11
-7.868928362974471E11	1.4862427381607394E11
-8.020032305466705E11	1.168741079413113E11
-8.082731572658107E11	5.790663732226092E10
-8.071315025626804E11	1.0951544661759108E10
-8.05473567273803E11	-2.9796759370974407E10
-8.095566287785697E11	-6.2180882085571686E10
-8.06567548017573E11	-1.2087891903562914E11
-7.950103053251536E11	-1.6750710016939713E11
-7.829254874511764E11	-2.0724463734277667E11
-7.764996927693701E11	-2.3794162071013974E11
-7.638412623548003E11	-2.943122446249646E11
-7.423467575449613E11	-3.382721300184862E11
-7.204376788940011E11	-3.7473908082588214E11
-7.045523741430219E11	-4.014579933613879E11
-6.822802598401877E11	-4.5364712222299194E11
-6.517641399646047E11	-4.9274800393409064E11
-6.210386292143301E11	-5.239089073100216E11
-5.963850789603899E11	-5.446849127154451E11
-5.658913672574896E11	-5.90506078516448E11
-5.2764143486289923E11	-6.22908868145028E11
-4.894491219314194E11	-6.470759219773433E11
-4.5638370690147144E11	-6.605810889757959E11
-4.203666944939192E11	-6.972906538549324E11
-3.7601673388343384E11	-7.215581705959065E11
-3.3204073947917206E11	-7.373668434520612E11
-2.920840029057923E11	-7.428298742033479E11
-2.5275271164783777E11	-7.676324978414174E11
-2.0424247918925256E11	-7.826206207405265E11
-1.5654802168807697E11	-7.889140437855044E11
-1.1241707275642441E11	-7.853022204898959E11
-7.154926095060579E10	-7.969259800578134E11
-2.1144096982628574E10	-8.018508574016216E11
2.7917321852234165E10	-7.97907660200442E11
7.353260876436702E10	-7.846163902633998E11
1.1341254643888515E11	-7.820496729196576E11
1.6324201385181946E11	-7.768038812964501E11
2.111536219984358E11	-7.624979132031866E11
2.555088219847909E11	-7.394624803965687E11
2.91459213912938E11	-7.22008946921591E11
3.381040879958965E11	-7.073192907684088E11
3.8228018934568176E11	-6.831706849036359E11
4.226217858406695E11	-6.508653508763127E11
4.517892221749659E11	-6.183520235114039E11
4.925413600422613E11	-5.959508829060206E11
5.3044993448448975E11	-5.631734853035985E11
5.641607467786244E11	-5.227463648662843E11
5.849056631252753E11	-4.745445205705946E11
6.162582875733427E11	-4.4805465697710724E11
6.45596263912872E11	-4.0842286364525995E11
6.702725278941543E11	-3.614170419551339E11
6.850413574688463E11	-3.049758334277834E11
7.007183954587549E11	-2.7265404155596616E11
7.194933108577008E11	-2.2830376520448785E11
7.33247861573878E11	-1.7692746869607697E11
7.372981325999517E11	-1.1705622805299274E11
7.393400572936188E11	-8.077262033592917E10
7.461785119712698E11	-3.469671692206696E10
7.480826364998228E11	1.762742622100785E10
7.418505598741622E11	7.689244741586162E10
7.28365349648293E11	1.1664341337406184E11
7.230317987662379E11	1.6075082857583472E11
7.129968109321897E11	2.1078146556605963E11
6.953769191336731E11	2.6696220958810095E11
6.689214375810231E11	3.0473276564607916E11
6.517878303291864E11	3.4410131455914734E11
6.304501715307817E11	3.887490184144087E11
6.024264492622871E11	4.386551333987895E11
5.647050418477268E11	4.716823848804199E11
5.372029049950752E11	5.0337751223447833E11
5.061964984305686E11	5.397334650487282E11
4.696950306546361E11	5.804068972061757E11
4.229872079559081E11	6.070053854948695E11
3.873605256404052E11	6.285050381259836E11
3.4905097396673914E11	6.543031043690137E11
3.065077562581233E11	6.835802855757281E11
2.5359107527243726E11	7.027785358206913E11
2.126289541623028E11	7.122148797805469E11
1.698579224565458E11	7.260594332569563E11
1.2400568059327739E11	7.428479858782566E11
6.788683879951961E10	7.540196341794902E11
2.4553058491724865E10	7.502216023403511E11
-1.963425530277532E10	7.51409960941945E11
-6.575332001710402E10	7.55155877559778E11
-1.2188695673809068E11	7.61676720374195E11
-1.6523873458340213E11	7.42312601992891E11
-2.077739007649972E11	7.309328400062426E11
-2.5136658188802823E11	7.22353259293834E11
-2.9953962457933026E11	7.189577074388839E11
-3.4524519713375555E11	6.898382088196744E11
-3.834586386337903E11	6.669244716367557E11
-4.22023652482771E11	6.472919746477126E11
-4.631947261911046E11	6.320867015575397E11
-5.059244998181219E11	5.974872666243383E11
-5.375659649780536E11	5.641300944257949E11
-5.688283028391337E11	5.3465711523728815E11
-6.010526232952645E11	5.090011082921151E11
-6.394689023037158E11	4.7364962162212805E11
-6.626562302507175E11	4.304245981033503E11
-6.848273488275608E11	3.927983273018898E11
-7.071164610572628E11	3.5928617965790137E11
-7.384128014527812E11	3.257379929099756E11
-7.525768989736848E11	2.733441180221356E11
-7.645790543226475E11	2.296295243382863E11
-7.761462792019899E11	1.9069226042297244E11
-7.918161521308281E11	1.5861985719988043E11
-8.034261479590356E11	1.0179654741320645E11
-8.047218911915769E11	5.410128151171037E10
-8.052163539882126E11	1.2178828244107267E10
-8.076016085609613E11	-2.3193196424662594E10
-8.130155147836881E11	-7.535178243687488E10
-8.036826137856709E11	-1.2489541014216887E11
-7.932148617963275E11	-1.6756875891848157E11
-7.835474878600754E11	-2.0365582874625558E11
-7.813180977031971E11	-2.4829990925123877E11
-7.619352168307521E11	-2.9798367052583374E11
-7.410420013164297E11	-3.392906227948266E11
-7.203813959680594E11	-3.736983359860759E11
-7.095564827966843E11	-4.078997310371647E11
-6.81404765641105E11	-4.5633064296086615E11
-6.510964585165525E11	-4.940970248453273E11
-6.20849470653906E11	-5.2443476026746716E11
-5.995060955005151E11	-5.460606705257586E11
-5.658064645510723E11	-5.921098286350189E11
-5.2752909023522144E11	-6.242332241218641E11
-4.89351901620742E11	-6.484198239600358E11
-4.554802474412638E11	-6.626352650145289E11
-4.2070730742938763E11	-6.979556408910023E11
-3.761999564673936E11	-7.226907055601978E11
-3.3200691123014417E11	-7.390731299178418E11
-2.907476604471142E11	-7.461459874006132E11
-2.534449098609904E11	-7.673368320591431E11
-2.0471232757561627E11	-7.835109662313064E11
-1.566435984379327E11	-7.908823730434404E11
-1.1106844193596925E11	-7.894783008157312E11
-7.272331613978635E10	-7.951947969379603E11
-2.209473000241699E10	-8.02409773408816E11
2.7506262426500767E10	-8.002477913724141E11
7.476334039099448E10	-7.898951354978235E11
1.116825794624723E11	-7.765832908693035E11
1.6155837998860992E11	-7.763309978658243E11
2.102213610129344E11	-7.64773297810379E11
2.5633465418370816E11	-7.453318147008395E11
2.967933426136312E11	-7.161626163938524E11
3.353317708140922E11	-7.047998834133782E11
3.804751789118934E11	-6.847995386890562E11
4.2269570270463873E11	-6.567756204747076E11
4.6051825378625903E11	-6.208672113914474E11
4.883908375529081E11	-5.895249348187245E11
5.273760850799699E11	-5.633879195842821E11
5.631162644550199E11	-5.2810853902553955E11
5.945242768937412E11	-4.857306996694637E11
6.155083377349885E11	-4.336455893903682E11
6.408407097686787E11	-4.06613387355376E11
6.678182106083223E11	-3.6631087674154266E11
6.902997732000289E11	-3.1912453923994525E11
7.060337987082705E11	-2.6467992231354337E11
7.127458438454951E11	-2.2343612497029993E11
7.29036209089328E11	-1.8127088032398175E11
7.408580352258705E11	-1.3193735781792029E11
7.467184115411036E11	-7.657712690903728E10
7.379055111692314E11	-2.4352585611284855E10
7.418353760246415E11	1.5305823119472095E10
7.420532098935591E11	6.349664705402174E10
7.368637894238586E11	1.1695687083793684E11
7.199626093439933E11	1.7736743591223032E11
7.049317120561775E11	2.104726933582415E11
6.93415064980145E11	2.5397211036494186E11
6.772086346620773E11	3.0224334685924805E11
6.537613374248702E11	3.5567511907384094E11
6.207767521296101E11	3.915380575407578E11
5.982504521326168E11	4.2677712065955774E11
5.720228091201372E11	4.666836759367652E11
5.4060208622706525E11	5.103359915163187E11
4.9557790069459766E11	5.4763861180931036E11
4.634690861550772E11	5.708869069364734E11
4.290504192724334E11	5.99818475088712E11
3.9089577018479425E11	6.316389600454077E11
3.4431830969974347E11	6.687540483515828E11
2.9852934658356635E11	6.776607889715365E11
2.5842295300019635E11	6.936266437368296E11
2.158029288749265E11	7.122601991821876E11
1.6917519530466876E11	7.338626567955441E11
1.1446670926972234E11	7.420182062348824E11
7.155921181316154E10	7.43338245454095E11
2.726416435016738E10	7.481380409374454E11
-1.924231646874609E10	7.550832181294573E11
-7.610780470952394E10	7.643342537575535E11
-1.1977540835088103E11	7.475378781434124E11
-1.6280781543648325E11	7.383862468498575E11
-2.068650637027691E11	7.314803245050038E11
-2.5352290562001642E11	7.2765097845678E11
-3.0442352879839105E11	7.083698995233096E11
-3.4340966319232446E11	6.852680721368127E11
-3.825332203986837E11	6.656236687576031E11
-4.225447413450054E11	6.485100864252361E11
-4.715978274258851E11	6.322285609254064E11
-5.048345551674402E11	5.934472938802915E11
-5.368075368011919E11	5.623341824607697E11
-5.687249248865532E11	5.3425320726856244E11
-6.024900576973204E11	5.101487145349293E11
-6.389660816307682E11	4.699647172790249E11
-6.62050076322989E11	4.285657202213009E11
-6.844807137093448E11	3.917862474839207E11
-7.073536843843339E11	3.5889717250605066E11
-7.38674711124823E11	3.2273288288535754E11
-7.52210624210933E11	2.717518012767069E11
-7.642074208720223E11	2.284087911091934E11
-7.759094287645859E11	1.8954201543174994E11
-7.913307576070555E11	1.5694376976285498E11
-8.035416435966611E11	1.0101509093723497E11
-8.046232828158502E11	5.297712245617392E10
-8.049273179631202E11	1.0528568273306337E10
-8.06389740321685E11	-2.6190264821909748E10
-8.138278666931793E11	-7.411391391699663E10
-8.041935443165203E11	-1.2533026195114413E11
-7.932853488776694E11	-1.6915500153449832E11
-7.825746822006344E11	-2.0698719848395645E11
-7.818990628710316E11	-2.4324951362781433E11
-7.631130174803136E11	-2.973371156405058E11
-7.416521434863907E11	-3.405046158893098E11
-7.199091707025483E11	-3.770522583254757E11
-7.016373444838749E11	-4.0550754845086334E11
-6.833429434619335E11	-4.540816106134143E11
-6.524465059154326E11	-4.948201634819317E11
-6.210110366904642E11	-5.2799426107308887E11
-5.909569168305988E11	-5.536391778976147E11
-5.685664253355905E11	-5.868551028146345E11
-5.298623429114107E11	-6.240285619710013E11
-4.903665689712687E11	-6.521117440338353E11
-4.515296080559736E11	-6.727822892664257E11
-4.221554218805252E11	-6.848240938525917E11
-3.797587123427741E11	-7.204505207231985E11
-3.341013141592172E11	-7.420958631869496E11
-2.89003824420403E11	-7.559385570446858E11
-2.4667078280758273E11	-7.611592216893683E11
-2.0939667332849945E11	-7.779587492892194E11
-1.597950162633472E11	-7.924530780117407E11
-1.10929442841995E11	-7.98203389118239E11
-6.4038653726856064E10	-7.960990628572725E11
-2.7479539357586166E10	-7.902007225740449E11
2.32380692325462E10	-7.990613471479229E11
7.333237866235362E10	-7.962621225940305E11
1.2142987477499953E11	-7.857450524458623E11
1.654120496152203E11	-7.665127649292386E11
2.0452023558184518E11	-7.590688588135261E11
2.5324513376723114E11	-7.485684225138464E11
2.9965744399141864E11	-7.297094634847522E11
3.42828257001643E11	-7.035399805472545E11
3.7642652092088586E11	-6.669498686812854E11
4.1742104177937714E11	-6.550646582199655E11
4.594855915199499E11	-6.289415530185702E11
4.980581909378657E11	-5.954422906805796E11
5.315732598915558E11	-5.544328905963397E11
5.556610129920654E11	-5.199720424934693E11
5.90673559992094E11	-4.890978212942336E11
6.218944320571436E11	-4.4968159305561865E11
6.483924630953625E11	-4.036909712003163E11
6.655280388240941E11	-3.4912462044160944E11
6.836091083017113E11	-3.174816109894584E11
7.053528824212483E11	-2.749355477620993E11
7.223700591976759E11	-2.259400891027889E11
7.330245793875004E11	-1.7076289493160458E11
7.313899788157808E11	-1.2328676432554549E11
7.41891837119717E11	-8.197207044897885E10
7.479888158553291E11	-3.3036906192411247E10
7.484808799700702E11	2.1149946743466824E10
7.373585697994846E11	8.215293672156352E10
7.286499869586407E11	1.1678299663228532E11
7.23203982029509E11	1.621128697465251E11
7.127166507826838E11	2.1247038008600803E11
6.948316026993372E11	2.6793401572901663E11
6.668764223055375E11	3.077008452290564E11
6.500588960237733E11	3.461804273420303E11
6.288980742832328E11	3.901253510988205E11
6.014581444561555E11	4.3852860441548474E11
5.615276963439215E11	4.758015053292654E11
5.343361163913268E11	5.054475392209856E11
5.0374020324108093E11	5.404085099961618E11
4.6823326229549945E11	5.788189776622372E11
4.189010597338106E11	6.136264418037761E11
3.833529500342971E11	6.30941861195376E11
3.457098548138091E11	6.547875063376053E11
3.0423395109346106E11	6.816701051479474E11
2.5005794805547675E11	7.113620450454968E11
2.081084541008998E11	7.14451824823317E11
1.661084232479037E11	7.260804726160927E11
1.2131799545376474E11	7.404221830191123E11
7.001677206845418E10	7.593294573264939E11
1.9750580449357105E10	7.52492489098274E11
-2.353555877813927E10	7.512525290110078E11
-6.86683887227426E10	7.527726555949786E11
-1.1768692490353679E11	7.577391082156063E11
-1.700019119141748E11	7.444539751074786E11
-2.1154899979743973E11	7.303737636194386E11
-2.541423167092635E11	7.195769843588777E11
-2.991073770871544E11	7.11788258914399E11
-3.500470626209875E11	6.925865336407157E11
-3.871449679265202E11	6.662101890925002E11
-4.245995561529364E11	6.441847194214641E11
-4.633761928694032E11	6.251847378845786E11
-5.10534712192938E11	6.020966866257559E11
-5.410507579151231E11	5.639109408558641E11
-5.711719186948098E11	5.321095231517338E11
-6.018323065890269E11	5.037088782220304E11
-6.393792610939325E11	4.810986468902792E11
-6.656267284709728E11	4.305620191656793E11
-6.867153680979612E11	3.907958322112249E11
-7.0787451255702E11	3.5525541927685187E11
-7.323609271090255E11	3.251303703792246E11
-7.548132457513973E11	2.7370634505915884E11
-7.65832853469732E11	2.2811615018463385E11
-7.76579592570009E11	1.8773172084698724E11
-7.89375705900428E11	1.5278858855996036E11
-8.048983494870831E11	1.023216346391223E11
-8.053160687991787E11	5.2978357377574524E10
-8.051905320585112E11	1.0041892915933233E10
-8.064455098542701E11	-2.706557615621226E10
-8.138640829256819E11	-7.468141853128162E10
-8.038422035082781E11	-1.2618384484684055E11
-7.927362410428243E11	-1.7037037127112064E11
-7.817103678590392E11	-2.0902029807159354E11
-7.768146880992709E11	-2.4034188004432333E11
-7.635450692026033E11	-2.9693726419553186E11
-7.415654519872916E11	-3.4149248479870953E11
-7.191551344425226E11	-3.7948113523845636E11
-6.981768839194137E11	-4.108473945185678E11
-6.844812083648115E11	-4.5062478847212866E11
-6.530665938990886E11	-4.94709561879874E11
-6.207561963287727E11	-5.3003561965883624E11
-5.888924193282876E11	-5.585857844809078E11
-5.629109609101484E11	-5.783371135356194E11
-5.3109204638119116E11	-6.216711586123226E11
-4.9060834828311694E11	-6.526136192128147E11
-4.5041237752733E11	-6.758600108647292E11
-4.125583864975073E11	-6.911577066941963E11
-3.8094445289278516E11	-7.160076510866395E11
-3.344617899956475E11	-7.413244579230767E11
-2.882657653839226E11	-7.576429235695167E11
-2.4361607434096243E11	-7.663734395193894E11
-2.09510558757148E11	-7.678658732366985E11
-1.604730576472973E11	-7.89933000110601E11
-1.105797338470417E11	-7.984181364231443E11
-6.22343733220199E10	-7.990930705875762E11
-1.7488094139238083E10	-7.913117377412269E11
2.2210308980134403E10	-7.940109113791489E11
7.333441748068668E10	-7.946136925139539E11
1.225224459879274E11	-7.863877939808038E11
1.686548533774633E11	-7.704125930883827E11
2.0372005617775186E11	-7.505739346887195E11
2.5308461820753766E11	-7.453321534638287E11
3.003377880970132E11	-7.28329818088883E11
3.4438790045147894E11	-7.037963279059839E11
3.8292414518788403E11	-6.708552903775277E11
4.172951703804231E11	-6.509626181627715E11
4.6002487712571606E11	-6.266052993147518E11
4.99108896608578E11	-5.942170706411381E11
5.334486076104863E11	-5.547121465498683E11
5.55386709455009E11	-5.138995280575397E11
5.908331317777697E11	-4.8599214665207697E11
6.224562442234585E11	-4.47540148560501E11
6.493086255839446E11	-4.024607834820646E11
6.686445143907446E11	-3.4995245448137836E11
6.833358613799109E11	-3.1372070344485516E11
7.054643850569341E11	-2.722042121633643E11
7.226773799769211E11	-2.2385144378428485E11
7.336626227499033E11	-1.6959107104478864E11
7.307959300329021E11	-1.1874054110349452E11
7.4157618923297E11	-7.902120096189459E10
7.478365251442136E11	-3.060212759286162E10
7.483782665022921E11	2.3027609908124134E10
7.390359306339972E11	8.282354639554997E10
7.276986383879982E11	1.1964338865376974E11
7.224274673235414E11	1.6418594569615146E11
7.120870761236694E11	2.1374263094559918E11
6.950351737631274E11	2.6771254975013406E11
6.647926285949452E11	3.122215683867153E11
6.480842642941042E11	3.4810153800539813E11
6.27390081977596E11	3.901346550532865E11
6.014587163541273E11	4.357008691430155E11
5.646415517225159E11	4.86276178580038E11
5.304575375544677E11	5.089952401341309E11
5.007365137563339E11	5.403428688575205E11
4.670323290920969E11	5.749155544687303E11
4.277512468360922E11	6.125621647009618E11
3.779390861712461E11	6.378794458661322E11
3.4124637333151544E11	6.552580188384491E11
3.018665236585806E11	6.767822342600068E11
2.5895390490790042E11	7.003927891687322E11
2.0858383970484543E11	7.280371267862455E11
1.5971404060980032E11	7.292072634256477E11
1.1738313578008418E11	7.360508500256654E11
7.285298403146951E10	7.451271932613566E11
2.520940744200693E10	7.561162910402399E11
-3.21383999031032E10	7.612741655073103E11
-7.454086736311476E10	7.508561151498191E11
-1.1799737222495598E11	7.45311935352436E11
-1.6303444770679874E11	7.415220400346893E11
-2.1137377085043314E11	7.404078767671111E11
-2.625381779900644E11	7.225275965914045E11
-3.021309390088879E11	7.021197793185027E11
-3.423848954714178E11	6.847409381004274E11
-3.8379456051581854E11	6.693180352158843E11
-4.3122270473124457E11	6.585718168160255E11
-4.696905608031064E11	6.20044963595459E11
-5.0287753487583795E11	5.900636314223066E11
-5.3629154395803955E11	5.628451874992059E11
-5.709700087335582E11	5.384051895324149E11
-6.120918055331337E11	5.06485321523322E11
-6.36387719367126E11	4.637282942004679E11
-6.603015567249323E11	4.2655442971516E11
-6.842904349058975E11	3.924649071389771E11
-7.107640707985322E11	3.625648634198706E11
-7.368905340433629E11	3.143222003035154E11
-7.50107602187673E11	2.6838755162477234E11
-7.628673842222794E11	2.2718289806231357E11
-7.760841301307346E11	1.8990083965832288E11
-7.986668979952793E11	1.5329920968725507E11
-8.016158887264357E11	9.705021284199535E10
-8.027777734158208E11	5.066129933430284E10
-8.036642122136615E11	9.053633575305212E9
-8.06353265458355E11	-2.7339720954810974E10
-8.127300332197102E11	-7.733205736012082E10
-8.024664866353838E11	-1.2787100537914093E11
-7.91470741664947E11	-1.715676930664651E11
-7.808173580141493E11	-2.0987829748127475E11
-7.781470637112137E11	-2.4164650723056995E11
-7.62025153697132E11	-2.9891049260382025E11
-7.399446722345974E11	-3.429696621040998E11
-7.176637732988392E11	-3.806333052208349E11
-6.971309647964291E11	-4.117812682208263E11
-6.829166503368191E11	-4.5277394227059174E11
-6.511482707542977E11	-4.962773356777274E11
-6.18806100908677E11	-5.312125970148383E11
-5.871695017333473E11	-5.594199076532744E11
-5.63001562429326E11	-5.791368176734159E11
-5.288793120009729E11	-6.235190560057997E11
-4.882745766887126E11	-6.541175372211787E11
-4.4809452665980597E11	-6.77262136236424E11
-4.102283843556014E11	-6.9279850575177E11
-3.790006110930408E11	-7.166798711458075E11
-3.321931062358231E11	-7.423532907963849E11
-2.8579757133812384E11	-7.588665463038229E11
-2.4094935533777872E11	-7.679810184119689E11
-2.0333120105755548E11	-7.673643147093783E11
-1.5832731209247464E11	-7.901585397434905E11
-1.0810880687167142E11	-7.992315478476826E11
-5.945461975659127E10	-8.005113186003593E11
-1.3863735323542099E10	-7.93993407209694E11
2.3842384128717777E10	-7.920900496143103E11
7.539235823833728E10	-7.945829893807177E11
1.2504426213356801E11	-7.874978485754668E11
1.719957361221678E11	-7.730624221688405E11
2.1329362557018835E11	-7.498062460841223E11
2.5413949406595422E11	-7.430477190921234E11
3.021126274705034E11	-7.282571032364954E11
3.470369014794378E11	-7.056192822852115E11
3.878932071989511E11	-6.758041019889429E11
4.171044075242348E11	-6.432598302965835E11
4.605938715976416E11	-6.24651224852446E11
5.007043737966246E11	-5.949171709911428E11
5.367268985639445E11	-5.58353495642703E11
5.669069181123445E11	-5.14663600465347E11
5.895158976918038E11	-4.8022429743257697E11
6.224562174170842E11	-4.4639845736915027E11
6.509251245944996E11	-4.046994807071206E11
6.741995801471707E11	-3.5693491505845074E11
6.879262053279694E11	-3.015975464483612E11
7.033733731555582E11	-2.682435202995538E11
7.223310186183977E11	-2.245152790118691E11
7.361417586837814E11	-1.7475881875448984E11
7.435027661926176E11	-1.196026953625766E11
7.373147991213684E11	-6.905339965926093E10
7.451691134824165E11	-2.888413834054087E10
7.482822266784114E11	1.9521179890800606E10
7.456931959635479E11	7.265062853666147E10
7.343858214532977E11	1.3098796885002934E11
7.176353019131512E11	1.698714063973733E11
7.096181784033378E11	2.1270296473207983E11
6.965669367193442E11	2.6054172138645657E11
6.772778444063756E11	3.1218389649659796E11
6.426439192277158E11	3.6102967419538184E11
6.229586579648098E11	3.920869665058566E11
6.00074451948483E11	4.3105690564582874E11
5.723556480217997E11	4.732326518045359E11
5.3759773142173193E11	5.1887105332770184E11
4.9462913475524164E11	5.47214084713133E11
4.6336339561553424E11	5.735368280152881E11
4.2853564882022424E11	6.036849993585565E11
3.8929149676815234E11	6.360732268944641E11
3.397142386649358E11	6.72532368435686E11
2.9641989866860815E11	6.799359963931764E11
2.5670605265786618E11	6.959499533013541E11
2.140158594321003E11	7.14186128603714E11
1.6726337711662094E11	7.344078879539308E11
1.1055027407063449E11	7.462016165940326E11
6.861438780150213E10	7.452490244792493E11
2.4922686370311237E10	7.486574013458474E11
-2.101132577347501E10	7.536141741282944E11
-7.093905881688754E10	7.609496433373945E11
-1.2421561646616568E11	7.512411171495195E11
-1.6598488590919003E11	7.388881741465891E11
-2.0897560657951834E11	7.293077547885564E11
-2.53582005395508E11	7.212698391058013E11
-3.032139875230651E11	7.168181754333213E11
-3.47899704047028E11	6.876051198071426E11
-3.853897897464992E11	6.639001554271337E11
-4.23492651672128E11	6.426037609626227E11
-4.62859565529444E11	6.233143758715026E11
-5.111143764840803E11	6.031643404350815E11
-5.410298537666905E11	5.626806814668021E11
-5.707301814788899E11	5.295249846640877E11
-6.006320899483649E11	4.9899516976545905E11
-6.319475832992323E11	4.713414621827643E11
-6.683657226934949E11	4.340187989610586E11
-6.880149554331012E11	3.890032182368827E11
-7.073880325502103E11	3.4933028575996466E11
-7.268540431632872E11	3.1282148500910626E11
-7.488520079065502E11	2.804673402062741E11
-7.701075460297999E11	2.300954640552069E11
-7.780502695920831E11	1.8245779687579218E11
-7.856301897153524E11	1.3978201804196124E11
-7.936718646095559E11	1.0111312486647247E11
-8.108742045154896E11	6.6178832929422646E10
-8.094328290028118E11	7.318337649716649E9
-8.05065025521791E11	-3.9694895437010155E10
-8.004938974097769E11	-8.166005691305644E10
-7.97421017398759E11	-1.1852520043555923E11
-8.001775233509135E11	-1.6536147244631702E11
-7.843823512583708E11	-2.1622731603461542E11
-7.679378428904204E11	-2.5938829986761502E11
-7.518034999997014E11	-2.970260294504414E11
-7.400517484177921E11	-3.279832737894421E11
-7.245503123662181E11	-3.8022750379545355E11
-6.973191947888854E11	-4.23267347323203E11
-6.699269832871393E11	-4.594657128983696E11
-6.437023612902627E11	-4.894285475733723E11
-6.274895988354589E11	-5.200782494846138E11
-5.916442661888228E11	-5.64178763181531E11
-5.547329062622316E11	-5.97354579681982E11
-5.1829119468483545E11	-6.237722047689535E11
-4.844243965165105E11	-6.429976655103599E11
-4.557133786276793E11	-6.73221571185115E11
-4.1131016202116E11	-7.030057103140825E11
-3.6720188371378015E11	-7.241944940107491E11
-3.243555318404532E11	-7.384667050862703E11
-2.86484068616562E11	-7.442510723319866E11
-2.46478749610693E11	-7.693220520913759E11
-1.971080390364953E11	-7.846442674448976E11
-1.4892595572080682E11	-7.921912377662667E11
-1.0295206479038727E11	-7.926272913442018E11
-6.7840881832478485E10	-7.864096597964293E11
-1.6701875272240494E10	-8.001791265236614E11
3.39967812535869E10	-8.004608790662852E11
8.257202836138332E10	-7.933817352626455E11
1.2777552529358499E11	-7.78999788218853E11
1.6386291551366187E11	-7.66351003125008E11
2.1442688500386328E11	-7.615588991006396E11
2.6242286241725085E11	-7.468153538186371E11
3.073414989263231E11	-7.251378546437919E11
3.4759076689520856E11	-6.961280980733417E11
3.8104684425259045E11	-6.743805175629121E11
4.2587493748334424E11	-6.542266347619498E11
4.671051371926661E11	-6.256256406254658E11
5.0428059267700977E11	-5.905831060202892E11
5.3524542509854865E11	-5.483265017249515E11
5.618093342235537E11	-5.186532000033794E11
5.968767544948741E11	-4.8578594016389685E11
6.275062470812677E11	-4.4563043824914154E11
6.531046271326011E11	-3.9963347172962634E11
6.701778357524825E11	-3.465367807498693E11
6.872784342769928E11	-3.128874344921886E11
7.092390652616083E11	-2.7073453618653738E11
7.26114537202615E11	-2.2249573423399625E11
7.370135165470685E11	-1.6913043671235696E11
7.330976671281549E11	-1.1163550277379898E11
7.430867980846495E11	-7.655795088246147E10
7.497725842970067E11	-2.9637912817026577E10
7.510012171550712E11	2.2119625484694275E10
7.453824886975325E11	7.826308940827718E10
7.264112460183802E11	1.2712599633397472E11
7.220090249990012E11	1.6649082570440778E11
7.12914279910208E11	2.129100651431713E11
6.983346676756118E11	2.6297085809552997E11
6.761480607655276E11	3.1678082430795654E11
6.448229280268185E11	3.54863580627092E11
6.257005796849999E11	3.909534069046123E11
6.021259418909059E11	4.3174954361335126E11
5.733253901544044E11	4.752445192272476E11
5.355749164439544E11	5.223613501795598E11
4.9644446945359247E11	5.452659311209824E11
4.650725995321216E11	5.733054959789714E11
4.298359471632242E11	6.04307691633203E11
3.899087732320986E11	6.37283676488021E11
3.367013309036408E11	6.719346515355464E11
2.9734323280485077E11	6.795651631016218E11
2.5760308743990796E11	6.959795538491133E11
2.147885691972874E11	7.142862566921288E11
1.6794536440351675E11	7.34221951160445E11
1.1038931423658325E11	7.475286174454894E11
6.869677928991526E10	7.456279602573608E11
2.5198920127776657E10	7.485388243347167E11
-2.0489551107086105E10	7.52789253067677E11
-6.945535085289195E10	7.586200619621716E11
-1.2549136975611253E11	7.541142934481449E11
-1.6670656436016992E11	7.395707941053297E11
-2.0919285057500104E11	7.287117965772428E11
-2.5305478924099973E11	7.191480736195646E11
-2.9954481079687E11	7.114255734241519E11
-3.503183449837859E11	6.913453002825664E11
-3.868614696219199E11	6.645273288135177E11
-4.2406670996154486E11	6.412059014555702E11
-4.620017406678315E11	6.195020319987615E11
