Enceladus X	Enceladus Y
-3.396333017431132E11	1.4449503174086665E12
-3.750196201558532E11	1.4381078099173323E12
-4.102082493492999E11	1.4305105146448352E12
-4.451815425719178E11	1.4221652938828848E12
-4.7992215311251416E11	1.4130794833840938E12
-5.144130507423629E11	1.4032608783645403E12
-5.48637537291504E11	1.3927177193082034E12
-5.825792612939255E11	1.3814586778025283E12
-6.162222313560391E11	1.369492842263081E12
-6.495508283413467E11	1.3568297033062734E12
-6.825498163754514E11	1.3434791391649417E12
-7.1520435230103E11	1.3294514009142827E12
-7.474999936400712E11	1.3147570971801821E12
-7.794227051494233E11	1.2994071784003792E12
-8.109588639324155E11	1.283412920376491E12
-8.420952634880641E11	1.2667859071858284E12
-8.728191166779543E11	1.2495380136714517E12
-9.031180576237896E11	1.2316813871810623E12
-9.329801430399034E11	1.213228428773592E12
-9.623938530627476E11	1.1941917743240498E12
-9.913480915829829E11	1.174584275507163E12
-1.0198321862425934E12	1.154418980970623E12
-1.047835887944757E12	1.1337091177504392E12
-1.0753493700256581E12	1.1124680729462434E12
-1.102363227220497E12	1.0907093760487925E12
-1.1288684741096094E12	1.068446681908068E12
-1.1548565430844902E12	1.0456937542053804E12
-1.1803192818873594E12	1.0224644495529519E12
-1.2052489506890415E12	9.987727021778878E11
-1.229638218815656E12	9.746325092839423E11
-1.2534801609490913E12	9.500579171176271E11
-1.2767682527576497E12	9.250630074698934E11
-1.2994963662176282E12	8.996618847443484E11
-1.3216587645389087E12	8.738686636342404E11
-1.3432500967158284E12	8.476974573297588E11
-1.3642653917156428E12	8.211623663078297E11
-1.3847000522077202E12	7.942774675296553E11
-1.4045498481434539E12	7.670568040745691E11
-1.4238109101572861E12	7.395143754167892E11
-1.4424797225978364E12	7.116641281572133E11
-1.460553116380902E12	6.835199471657457E11
-1.4780282616649663E12	6.550956472217804E11
-1.4949026603728474E12	6.264049650290012E11
-1.5111741387400708E12	5.974615517678579E11
-1.5268408396079375E12	5.682789661419708E11
-1.5419012145651492E12	5.38870667692557E11
-1.5563540162171223E12	5.0925001056314246E11
-1.5701982903689878E12	4.794302377358019E11
-1.583433368196216E12	4.494244756232282E11
-1.5960588584147598E12	4.1924572909820715E11
-1.6080746393629675E12	3.889068768320891E11
-1.6194808512531035E12	3.584206669426327E11
-1.6302778885305088E12	3.277997131224147E11
-1.640466392124231E12	2.9705649107578064E11
-1.6500472418171863E12	2.6620333521756433E11
-1.6590215487238904E12	2.3525243570932346E11
-1.667390647879714E12	2.042158357737262E11
-1.67515609100477E12	1.7310542935720245E11
-1.6823196392360015E12	1.4193295909144547E11
-1.6888832559814612E12	1.1071001442051628E11
-1.6948491000133135E12	7.944803001062558E10
-1.700219518657418E12	4.8158284440116745E10
-1.704997041104761E12	1.6851899112142836E10
-1.7091843718187544E12	-1.4460162600136164E10
-1.7127843840637566E12	-4.5767096075224266E10
-1.7158001137245837E12	-7.705825595541083E10
-1.7182347532206553E12	-1.0832315639103098E11
-1.7200916454845327E12	-1.3955147115635635E11
-1.721374278155519E12	-1.7073303361926123E11
-1.7220862779001985E12	-2.018578365502046E11
-1.7222314049565422E12	-2.3291603181216898E11
-1.7218135478239028E12	-2.6389792983118317E11
-1.720836717968061E12	-2.947939989700913E11
-1.7193050447777559E12	-3.255948648720182E11
-1.7172227707424336E12	-3.5629130962166437E11
-1.7145942466986187E12	-3.868742707980858E11
-1.7114239272581155E12	-4.173348404428807E11
-1.7077163663249717E12	-4.4766426391782556E11
-1.7034762127701008E12	-4.778539387587914E11
-1.698708206379436E12	-5.078954134310811E11
-1.6934171738276067E12	-5.377803859293614E11
-1.6876080247462437E12	-5.675007023971687E11
-1.681285748014109E12	-5.970483557025295E11
-1.6744554081613086E12	-6.264154839439592E11
-1.6671221419461387E12	-6.555943689303489E11
-1.6592911550318145E12	-6.845774345537219E11
-1.6509677186996992E12	-7.133572451670269E11
-1.6421571667932227E12	-7.41926503995231E11
-1.632864892803107E12	-7.702780514558909E11
-1.6230963470013494E12	-7.984048634455265E11
-1.6128570337038972E12	-8.263000496290768E11
-1.602152508616484E12	-8.539568517151232E11
-1.590988376348958E12	-8.813686417736163E11
-1.5793702880760688E12	-9.085289204878003E11
-1.5673039391992969E12	-9.354313153636324E11
-1.5547950671246445E12	-9.620695790068389E11
-1.5418494491816343E12	-9.884375873924055E11
-1.528472900630751E12	-1.0145293381414253E12
-1.5146712727925525E12	-1.0403389487820431E12
-1.500450451190205E12	-1.0658606549785856E12
-1.4858163537769236E12	-1.0910888088497697E12
-1.470774929352914E12	-1.1160178773117886E12
-1.4553321560131824E12	-1.140642440360067E12
-1.4394940396527305E12	-1.1649571893962834E12
-1.4232666125595151E12	-1.1889569255625095E12
-1.406655932053351E12	-1.2126365581164966E12
-1.3896680792791038E12	-1.235991102873072E12
-1.3723091580537004E12	-1.2590156805686345E12
-1.354585293687393E12	-1.2817055152652214E12
-1.336502631943527E12	-1.3040559328529617E12
-1.3180673380801152E12	-1.326062359535172E12
-1.2992855959333025E12	-1.3477203203439387E12
-1.2801636070839624E12	-1.3690254376642744E12
-1.2607075900091758E12	-1.3899734297534575E12
-1.2409237793246658E12	-1.410560109385593E12
-1.2208184251545234E12	-1.430781382495871E12
-1.2003977924838694E12	-1.4506332467829126E12
-1.1796681605501758E12	-1.470111790392609E12
-1.1586358223039329E12	-1.4892131906284294E12
-1.1373070839115898E12	-1.5079337127164243E12
-1.1156882643574763E12	-1.5262697086027686E12
-1.0937856950421528E12	-1.544217615701966E12
-1.0716057193766382E12	-1.5617739557240056E12
-1.0491546924833342E12	-1.5789353335834705E12
-1.0264389809319513E12	-1.5956984362946406E12
-1.0034649625088483E12	-1.612060031901164E12
-9.802390260082351E11	-1.6280169684076592E12
-9.567675710232347E11	-1.643566172768466E12
-9.33057007831081E11	-1.6587046499722603E12
-9.091137573228624E11	-1.6734294820803977E12
-8.849442509007328E11	-1.6877378272821746E12
-8.605549304222494E11	-1.7016269190238572E12
-8.359522481678986E11	-1.7150940651618518E12
-8.111426668519371E11	-1.7281366471866055E12
-7.861326596878468E11	-1.7407521194285327E12
-7.609287103964039E11	-1.7529380082485513E12
-7.355373132476333E11	-1.7646919113610723E12
-7.099649731760204E11	-1.7760114971761313E12
-6.842182058800187E11	-1.7868945041300051E12
-6.583035379379187E11	-1.7973387400705605E12
-6.322275069155433E11	-1.8073420816384062E12
-6.059966614569152E11	-1.8169024737515132E12
-5.796175614559259E11	-1.8260179291608262E12
-5.530967782076526E11	-1.8346865279436726E12
-5.264408945036912E11	-1.8429064170805422E12
-4.9965650476506274E11	-1.8506758101270217E12
-4.7275021516158057E11	-1.8579929869198125E12
-4.4572864374103046E11	-1.8648562933764155E12
-4.1859842055684344E11	-1.8712641413062698E12
-3.91366187725989E11	-1.8772150083021375E12
-3.640385995112334E11	-1.8827074378218906E12
