Mimas X	Mimas Y
-1.3075134066410532E12	4.810213389580844E11
-1.3210908744781316E12	4.482086415120603E11
-1.3337126979553972E12	4.152998394557144E11
-1.3453604077377004E12	3.8198899723905225E11
-1.3561513490221802E12	3.482331113979381E11
-1.3662406599146782E12	3.141583069906099E11
-1.3756054517390603E12	2.8007682776396875E11
-1.3841877708512344E12	2.460224019971178E11
-1.3916934713160396E12	2.117592177700173E11
-1.398137674978121E12	1.7726366641593054E11
-1.403793848040921E12	1.4251841160890616E11
-1.4088255417490989E12	1.0769788270579404E11
-1.4131902630915908E12	7.29052858747335E10
-1.4164993225066846E12	3.8184579535675575E10
-1.4187390582430122E12	3.5270406103665075E9
-1.420102922163507E12	-3.1301305976930355E10
-1.4207293490716648E12	-6.627109939088298E10
-1.4206775312767961E12	-1.012380945902836E11
-1.4197763594150833E12	-1.3595040754611505E11
-1.4180489689551248E12	-1.703965419037967E11
-1.4153223808244558E12	-2.0481000222402228E11
-1.411628764349065E12	-2.392412302312637E11
-1.4071234886874954E12	-2.7367896784521323E11
-1.4020047390251238E12	-3.0788877926942224E11
-1.3962767524083325E12	-3.418626363267137E11
-1.3896138014159219E12	-3.755316450522297E11
-1.3819706495477383E12	-4.089154562016331E11
-1.3733819624714626E12	-4.421259248983735E11
-1.3641381092089944E12	-4.752326336895938E11
-1.3542332456867732E12	-5.0822416517581116E11
-1.343644664691853E12	-5.407800636360502E11
-1.3323202483939463E12	-5.728560545422163E11
-1.3201381880086655E12	-6.045041795506782E11
-1.3070833834774185E12	-6.359723599585117E11
-1.2931645935490242E12	-6.672521356768135E11
-1.2787365093023162E12	-6.981734703846522E11
-1.2638285050580864E12	-7.286358859782356E11
-1.2482104944883972E12	-7.585317514261317E11
-1.2316664028211665E12	-7.879932608756189E11
-1.2142341891073855E12	-8.17070588761222E11
-1.1962948227495627E12	-8.458481122359818E11
-1.1778960784956104E12	-8.742916853402819E11
-1.158936282699015E12	-9.020989258082322E11
-1.13925357656959E12	-9.29230639428272E11
-1.1187753992845193E12	-9.558038176821626E11
-1.0976702643896615E12	-9.82071320371178E11
