Io X	Io Y
4.093914948448954E11	-6.452596627658109E11
4.479464618975132E11	-6.163465552954934E11
4.8443841472300885E11	-5.848452963420233E11
5.187624270088844E11	-5.513480961862157E11
5.511411381314637E11	-5.1599517558300214E11
5.81571662245332E11	-4.78847075939939E11
6.100496841276635E11	-4.396456799443472E11
6.36057017649081E11	-3.9830387734651263E11
6.592466738854716E11	-3.5510607599587305E11
6.79377414377238E11	-3.104387949873095E11
6.96538185975182E11	-2.648436735440884E11
7.11058737302732E11	-2.1842992555530557E11
7.229480300696398E11	-1.7116259932394434E11
7.321278252006151E11	-1.2297276741883017E11
7.381144423246737E11	-7.388266880646368E10
7.406451834457838E11	-2.442857962932563E10
7.397420639170026E11	2.5008981782601383E10
7.356438058636475E11	7.39514809814029E10
7.287879267799459E11	1.2243448231953322E11
7.191427352702928E11	1.7050801559909702E11
7.066663100075958E11	2.1816643839671616E11
6.909162256301857E11	2.6520425300192346E11
6.719127102331937E11	3.110088125557396E11
6.498335289794625E11	3.552666793607292E11
6.250938167269647E11	3.9763412557445483E11
5.981086855635846E11	4.383318822398034E11
5.688444969531869E11	4.7742417244032947E11
5.3724020594128687E11	5.148791008682033E11
5.0306151295358704E11	5.503890483696763E11
4.665068060650144E11	5.833927247502694E11
4.279805912660455E11	6.136667371787412E11
3.878916359887716E11	6.411130446915416E11
3.4661352006605817E11	6.660540167639359E11
3.039851966070897E11	6.886505569200895E11
2.600366055056814E11	7.087999165858242E11
2.1466010479573795E11	7.26213926565352E11
1.682772015160771E11	7.404078203432399E11
1.213197807562121E11	7.513864213003063E11
7.41988246328826E10	7.59220517956345E11
2.7093791220952316E10	7.643786197522819E11
-2.018954576125383E10	7.669425308582704E11
-6.7639759211831985E10	7.668438097218196E11
-1.1522078689002995E11	7.637800786296398E11
-1.6241194005892276E11	7.57493262527545E11
-2.087644706505509E11	7.481639571993644E11
-2.5400186423184314E11	7.360561460159412E11
-2.9809697590683154E11	7.215865881905781E11
-3.4133063152638153E11	7.048337514083446E11
-3.8368357939071686E11	6.856062066772756E11
-4.2499225706992126E11	6.637753815725222E11
-4.64737583715807E11	6.39221222079237E11
-5.025150540341118E11	6.123722618281227E11
-5.382401837697686E11	5.835044434615258E11
-5.720107398182692E11	5.530126809056241E11
-6.041691220020944E11	5.208209445294369E11
-6.346092312761643E11	4.86786530721922E11
-6.631283140422686E11	4.5081507850588354E11
-6.892281674739529E11	4.130189692732608E11
-7.12686861895766E11	3.7389521400848145E11
-7.33575987832897E11	3.3380502200383203E11
-7.521077782160242E11	2.929872974422939E11
-7.685656674231727E11	2.513022223533749E11
-7.827667614594093E11	2.0853809678261752E11
-7.944874221050768E11	1.647681729238005E11
-8.033626779643303E11	1.201982788087037E11
-8.093402881211118E11	7.546842662825952E10
-8.126878532767922E11	3.0817139451442863E10
-8.135928851901002E11	-1.3605687154832132E10
-8.123133011930575E11	-5.803807004081378E10
-8.085315847330619E11	-1.026370748824459E11
-8.02096060761801E11	-1.4722929906135233E11
-7.92747714328931E11	-1.9149031853646432E11
-7.806872171217683E11	-2.3482094027383652E11
-7.662317965997782E11	-2.770873301285103E11
-7.496406974511495E11	-3.182538032966538E11
-7.31007473701362E11	-3.5860443294518384E11
-7.100146300674856E11	-3.981762342507393E11
-6.86502091290819E11	-4.367017400098324E11
-6.604294875586229E11	-4.738172979709756E11
-6.321296396302021E11	-5.090398670672778E11
-6.020627772003839E11	-5.423977665178812E11
-5.703815415405479E11	-5.739335292111385E11
-5.371406478661772E11	-6.038958049435782E11
-5.019333539659091E11	-6.322116839922888E11
-4.647798101065891E11	-6.585323242600366E11
-4.257459290841598E11	-6.825562764101458E11
-3.8535572563467865E11	-7.039196705117274E11
-3.44017996426686E11	-7.228443783573771E11
-3.018574737753412E11	-7.394345408373347E11
-2.5882187364133456E11	-7.53899845835196E11
-2.1460563449579907E11	-7.66032447439437E11
-1.6933124873729028E11	-7.754742569362228E11
-1.2323667527625491E11	-7.819599974052675E11
-7.689724330290147E10	-7.853828352470098E11
-3.064804927518514E10	-7.860920107922653E11
1.5482441749145657E10	-7.842786220208105E11
6.156357719391832E10	-7.800439855485829E11
1.0779360733080324E11	-7.731552447108251E11
1.5387740530870752E11	-7.632062424175762E11
1.9945658926116675E11	-7.501555599314852E11
2.4405109672523776E11	-7.340315257726139E11
2.8740088364056744E11	-7.153944852689948E11
