Jupiter X	Jupiter Y
-2.0556053104056204E11	7.476432847795972E11
-2.5109677089127393E11	7.360355045136537E11
-2.957186470144621E11	7.217458594699905E11
-3.39272199506845E11	7.048494739779923E11
-3.8161177807184955E11	6.854292183607865E11
-4.2259681664666003E11	6.635757690824067E11
-4.6209520466606134E11	6.393864901370568E11
-4.999803761876442E11	6.129649059979131E11
-5.3613502094949585E11	5.844202683235457E11
-5.704476484733342E11	5.53867161935894E11
-6.028161043157872E11	5.21424913476155E11
-6.331442243551361E11	4.8721708277071783E11
-6.613450737289656E11	4.513710906805816E11
-6.873377328988486E11	4.140172348408127E11
-7.110509483972189E11	3.7528893357084985E11
-7.324194571544546E11	3.353220310580722E11
-7.513871628476774E11	2.942548041112563E11
-7.6790392176961E11	2.522267277933254E11
-7.819288055044657E11	2.0937906873691006E11
-7.934267260583468E11	1.6585353870582852E11
-8.023717694799218E11	1.2179307564143088E11
-8.087437738647191E11	7.734068982196832E10
-8.125311812454711E11	3.264015115286443E10
-8.137280702777479E11	-1.216580994455656E10
-8.123373513062627E11	-5.693419232346123E10
-8.083674255131565E11	-1.0152337090227275E11
-8.018352112421309E11	-1.4579191756004852E11
-7.927630367010293E11	-1.8960024876454404E11
-7.811813045397051E11	-2.3280933050770737E11
-7.671257586486796E11	-2.752829677605128E11
-7.50640511912665E11	-3.168858807931491E11
-7.317748861998127E11	-3.5748582082113855E11
-7.105860746298884E11	-3.969519431274007E11
-6.871364616531926E11	-4.351570886612175E11
-6.61496006590262E11	-4.7197589479890295E11
-6.337398379596805E11	-5.072875370766948E11
-6.039508926899521E11	-5.4097340738543207E11
-5.722171417969738E11	-5.729196024377001E11
-5.3863366768506555E11	-6.030150266110842E11
-5.0330050261396094E11	-6.311543288374198E11
-4.663248065582612E11	-6.572354817154753E11
-4.2781856939048596E11	-6.811627500104121E11
-3.879006551194227E11	-7.028442896475807E11
-3.466945833056486E11	-7.221951148294469E11
-3.0433002743611224E11	-7.391347943466179E11
-2.6094102194114432E11	-7.535909681974478E11
-2.1666771683643665E11	-7.654965122707559E11
