Earth X	Earth Y
-5.1312836744444786E10	1.3800248070466718E11
-1.312987298117469E11	6.778749232593517E10
-1.445416912538438E11	-3.689897809340814E10
-8.639802730115778E10	-1.2354207181455618E11
1.3342346048255121E10	-1.5111448432879916E11
1.0695853277668903E11	-1.074484972088776E11
1.499925033618971E11	-1.2842623881926891E10
1.2031968926969264E11	8.792062438131592E10
3.0599655199985355E10	1.4463089878311472E11
-7.463041443663751E10	1.2729500730202873E11
-1.414665758075775E11	4.465757807059342E10
-1.3696917153251462E11	-6.05233305300705E10
-6.540983383204473E10	-1.3612006139196161E11
3.7386627338290245E10	-1.4687998964027704E11
1.2258108366822414E11	-8.834254516965247E10
1.4938535941506207E11	1.2275721322275713E10
1.0312301882420625E11	1.068906442412948E11
4.927214942127515E9	1.4764756134931534E11
-9.584285604403235E10	1.1268718234213542E11
-1.4764180090404855E11	2.0071093210636627E10
-1.2566476939942075E11	-8.260385240584247E10
-4.274008226230725E10	-1.4518304004432327E11
6.033630133024857E10	-1.3887805404679718E11
1.3481105788140451E11	-6.7038888173357704E10
1.4453959522675647E11	3.6870602350341736E10
8.29037252959107E10	1.2257624940360214E11
-2.09406093518846E10	1.4611847059002936E11
-1.142498424646516E11	9.4561975263658E10
-1.496027183419575E11	-5.28394122092821E9
-1.1086965334361372E11	-1.0259178366891476E11
-1.8920348318082855E10	-1.505271121247797E11
8.169976524682718E10	-1.2734858431745634E11
1.433910485576863E11	-4.410536934696791E10
1.3567892342332811E11	6.0241588990667145E10
6.0324707275229065E10	1.3449705937481052E11
-4.610186806640611E10	1.4008930823571237E11
-1.2922037676683095E11	7.348206498124469E10
-1.4720243954962766E11	-3.064557864221683E10
-9.29188892809667E10	-1.1993759492944366E11
5.536935597224357E9	-1.5198111725774158E11
1.0101103531173045E11	-1.1256365820946483E11
1.4817700288451147E11	-2.00925955944214E10
1.2311149427150606E11	8.175506179369011E10
3.612355761855025E10	1.423531357309957E11
-6.972924525466644E10	1.2977538748596396E11
-1.402563035615785E11	5.014471047662149E10
-1.404532122830364E11	-5.5261886531749344E10
-7.224643239343207E10	-1.3410759987678091E11
3.0056180881406498E10	-1.4945479428349802E11
1.177935295772763E11	-9.482957520928784E10
1.4908616615347415E11	4.397086815642498E9
1.0722564883895757E11	1.0085733097604178E11
1.1087559538929771E10	1.4597468336479498E11
-9.109003964033391E10	1.1558326743878162E11
-1.4700390290472415E11	2.5336014801208027E10
-1.2955557800128296E11	-7.834714527834102E10
-4.938297658949918E10	-1.4461528193014554E11
5.3985963889090576E10	-1.4290375248409146E11
1.3160663085922926E11	-7.447449633562354E10
1.460526004811071E11	2.881081767293379E10
8.845431350755582E10	1.171321546773069E11
-1.406847580478755E10	1.453641157705341E11
-1.0957033453570834E11	9.809941389009692E10
-1.493318724157308E11	-8.434791207299142E7
-1.1489797584105043E11	-9.91083863485737E10
-2.5022126793246822E10	-1.5107845646052908E11
7.661137832231554E10	-1.3236517610446825E11
1.4199421743646368E11	-5.192966584637991E10
1.3903736584087772E11	5.259751248677025E10
6.724058521446887E10	1.3018406001425165E11
-3.8710495154035225E10	1.406334150045003E11
-1.2472154124560893E11	7.792325746009143E10
-1.473184890359163E11	-2.531409834256273E10
-9.698560864589388E10	-1.1693772561953487E11
7.455642091000426E7	-1.5328518885494284E11
9.724623834593134E10	-1.180627825424463E11
1.4852925932656732E11	-2.77675418419839E10
1.2811606655686848E11	7.510389576873946E10
4.408108493739508E10	1.3961843951923856E11
-6.2191852361212555E10	1.3195191559339078E11
-1.3623079736963014E11	5.56598984418174E10
-1.4115192329094577E11	-4.962627453035512E10
-7.643336547045113E10	-1.3139055063561562E11
2.5137531360624363E10	-1.5117813445240735E11
1.1522602926836835E11	-1.003950885845468E11
1.5089411584655963E11	-2.6435646621121097E9
1.1346454715982777E11	9.56355799757365E10
1.95267050510718E10	1.4512133796407523E11
-8.392401751270438E10	1.1952621740240398E11
-1.4390636056868115E11	3.1939284226217087E10
-1.3113572527934846E11	-7.239053735068181E10
-5.395050009103448E10	-1.4212658087796063E11
4.938783261698058E10	-1.44885467044435E11
1.2992916098878595E11	-7.990433679388625E10
1.4891769522689786E11	2.266727138284047E10
9.538010320882028E10	1.1350708906716492E11
-5.76473073876894E9	1.4644448436943756E11
-1.0335292368570787E11	1.0364368825748317E11
-1.4760013987871027E11	7.381164053728648E9
-1.1764161251566708E11	-9.308263630447958E10
-3.0184428875051E10	-1.489479322517488E11
7.21418715487696E10	-1.346694291289597E11
1.4092386495522223E11	-5.718788380417244E10
1.4259678302708545E11	4.736800520821915E10
7.434918307463109E10	1.2811574563104126E11
-3.104521220211483E10	1.43442647357416E11
-1.19919411055948E11	8.472984023002904E10
-1.4723669540536975E11	-1.7387141265768444E10
-1.0108413694855862E11	-1.1120991564054141E11
-5.762120659052115E9	-1.5177919629512857E11
9.278866987957288E10	-1.2086533769177193E11
1.4791063205030225E11	-3.293355422414313E10
1.3206413714700043E11	7.0683192907646E10
5.0990041516248245E10	1.3892919106027246E11
-5.557378572699641E10	1.3611406104020638E11
-1.3312454352828702E11	6.3260570877633995E10
-1.4285314738993604E11	-4.176891079829243E10
-8.189715836533122E10	-1.2638562131006813E11
1.866994950020299E10	-1.5065854963608655E11
1.1080092416593054E11	-1.0392231616623183E11
1.5069264562702002E11	-7.918322313244142E9
1.1764317692756323E11	9.184871656851399E10
2.602580910830187E10	1.455057769362563E11
-7.857285342988612E10	1.246100160700989E11
-1.4255347647055438E11	3.977544668017645E10
-1.3454854462565334E11	-6.514179797930931E10
-6.055063311497095E10	-1.382971339434869E11
4.251617891008104E10	-1.4566910536992615E11
1.2576289699086214E11	-8.435398970335532E10
1.4922416265116724E11	1.7135763457880426E10
9.980659043468175E10	1.1019314271834514E11
2.543318129029042E8	1.4761049851143964E11
-9.925727269596898E10	1.092548261167198E11
-1.478851816092573E11	1.4967913613282867E10
-1.2249518354838364E11	-8.686040404410507E10
-3.758023582806346E10	-1.466514581459641E11
6.523531113506552E10	-1.369558382069733E11
1.3733268258764345E11	-6.269077855882954E10
1.4361827158529306E11	4.154397545337527E10
7.912219930358893E10	1.2515908746512077E11
-2.5469136730410572E10	1.451819781523057E11
-1.169447162996535E11	9.049504522576834E10
-1.4889594780181668E11	-1.0432263857068525E10
-1.0694614660171942E11	-1.0635588189684053E11
-1.348656772593454E10	-1.5121240920933047E11
8.63429759129565E10	-1.2473822875111351E11
1.4528188716591443E11	-3.946571382987581E10
1.3411647321901369E11	6.462597282600412E10
5.628127834149185E10	1.3633863043282042E11
-5.02560834242013E10	1.383292432159332E11
-1.3103934257009291E11	6.89688562715475E10
-1.4547972530698587E11	-3.564198978459607E10
-8.827204964492374E10	-1.2303399852424567E11
1.1187006809659843E10	-1.5178716055843042E11
1.053320012222667E11	-1.0923835847993875E11
1.494521162443229E11	-1.5199365357608385E10
1.2100065828265965E11	8.581696472964293E10
3.200192354200682E10	1.4350002203436453E11
-7.335390025000742E10	1.2735531805384755E11
-1.4111402403864362E11	4.5443489363570984E10
-1.3776380026659497E11	-5.9840483549481575E10
-6.700285976101828E10	-1.36313520713354E11
3.574787059533107E10	-1.482624276187226E11
1.2165860851901381E11	-9.073696331126381E10
1.496766937459532E11	9.540082794495445E9
1.045880313989565E11	1.0463076887563063E11
6.960908638535563E9	1.4651926678958606E11
-9.412905596687706E10	1.1271806133747447E11
-1.4693437337800702E11	2.0707827850650543E10
-1.260533486470998E11	-8.22437035502734E10
-4.37626150258591E10	-1.4576187071705472E11
5.947553413558882E10	-1.4062401496782166E11
1.3482696760108171E11	-6.961661229520839E10
1.458328202164728E11	3.417379878831546E10
8.527156210904991E10	1.2059892276506679E11
-1.818689896928551E10	1.453801643179283E11
-1.1203005791089796E11	9.49580797315134E10
-1.4846299423474484E11	-4.436044820893995E9
-1.1078448703733043E11	-1.0216201534331697E11
-1.9287971888083973E10	-1.5109368073247314E11
8.165406100128549E10	-1.2900439152140874E11
1.4435038456828934E11	-4.640005050039226E10
1.3788293279947583E11	5.806303662075437E10
6.346680490522824E10	1.3324661755096411E11
-4.282441635591308E10	1.401366675495286E11
-1.2666565156081932E11	7.458965941059561E10
-1.458105509275187E11	-2.9271221494996365E10
-9.250670041271239E10	-1.191020908023636E11
5.632665247398606E9	-1.5219272585077902E11
1.0157355028333044E11	-1.137607511779153E11
1.4981654624918954E11	-2.1762973541130077E10
1.259373120506995E11	8.044651751966176E10
3.969436067988291E10	1.421267053080867E11
-6.6297605105298294E10	1.3088126014484074E11
-1.3773428874051767E11	5.21582967643207E10
-1.391553931377081E11	-5.315774335960427E10
-7.183531732719818E10	-1.3268610641094183E11
3.0268151302352104E10	-1.490949608449976E11
1.1860783078999048E11	-9.536754615082509E10
1.5099266718523907E11	3.5721439709642105E9
1.1023493525944276E11	1.0059655616022897E11
1.4596690103490257E10	1.469099106990027E11
-8.796252473554921E10	1.1781610659886757E11
-1.4497783053832144E11	2.829367474956071E10
-1.2876935521422592E11	-7.549926056523196E10
-4.940500269818011E10	-1.4261113767312112E11
5.392004585205674E10	-1.4197538818728406E11
1.3224657869151697E11	-7.43646458740895E10
1.4779481511786166E11	2.882589852013863E10
9.115887240297736E10	1.178539568922207E11
-1.110431236111895E10	1.4734817580171533E11
-1.0722133319617334E11	1.0125195543326541E11
-1.482139989370422E11	3.5887542556229515E9
-1.149859444186091E11	-9.578867758599814E10
-2.5797528575618233E10	-1.4872761905332346E11
7.595974661296738E10	-1.3111971152789563E11
1.4213496300806107E11	-5.139927293724205E10
1.402889653747726E11	5.317706304601185E10
6.929489132962923E10	1.3160473935711154E11
-3.661105961617898E10	1.4331901683627228E11
-1.2346409463671172E11	8.161890039325452E10
-1.47346442717688E11	-2.1348917277710247E10
-9.815604516577414E10	-1.1355829311183855E11
-1.5999868163402486E9	-1.5098293330135025E11
9.584644424982655E10	-1.1686869993185576E11
1.4803178051284152E11	-2.717121133037323E10
1.2869720142103526E11	7.587908484338359E10
4.531985883154969E10	1.4134817561957553E11
-6.113423217494195E10	1.348872939849934E11
-1.36171921857331E11	5.943333530652868E10
-1.4239545400908664E11	-4.5852889550633644E10
-7.870573342881984E10	-1.2839169355035838E11
2.255660934228842E10	-1.4937589693090536E11
1.131003016105603E11	-9.966239256294096E10
1.4979257394096362E11	-2.398289638921261E9
1.1340333116305109E11	9.62290994940467E10
1.9982732652507515E10	1.4673632250707104E11
-8.385681045200273E10	1.222768167420569E11
-1.4492345709298633E11	3.5311209088872025E10
-1.3342888465210907E11	-6.925740235861E10
-5.708709070466885E10	-1.3994267633175903E11
4.61452855494012E10	-1.4395620707157907E11
1.2735610162321487E11	-7.996957070402072E10
1.474517602425251E11	2.225815636778344E10
9.49336225871428E10	1.1361202388814636E11
-5.853223393973372E9	1.4762040623370956E11
-1.0398220129279451E11	1.0588150687994513E11
-1.493859942123745E11	1.0013999484840858E10
-1.2060719368119432E11	-9.089672760156252E10
-3.378748916975672E10	-1.4786683437333817E11
6.867199432069985E10	-1.3482641520245818E11
1.3830941942084326E11	-5.8238720613864075E10
1.4115189334197998E11	4.617342574934208E10
7.386707661877277E10	1.2757650865579662E11
-3.1334205600132305E10	1.440313029729948E11
-1.208713804578375E11	8.625642780384613E10
-1.4937380237753784E11	-1.5659641398595613E10
-1.0425356004828653E11	-1.1012188220794229E11
-9.366748748889027E9	-1.5187107615322736E11
8.956647167765205E10	-1.2215348019939293E11
1.4569605433668018E11	-3.496209392276217E10
1.310872914608202E11	6.872611328112215E10
5.086440252099203E10	1.3779800018270874E11
-5.566330817673447E10	1.361575578896337E11
-1.3401486990442969E11	6.411520264340547E10
-1.448974314871448E11	-4.088033753126725E10
-8.483315305864276E10	-1.2628675884487747E11
1.5526695894612568E10	-1.517496633736394E11
1.0824743128817168E11	-1.0612936737500446E11
1.492842704296298E11	-1.0646606374189894E10
1.1747308046101999E11	8.94114077281799E10
2.657022779546185E10	1.4408441942069778E11
-7.81710990607452E10	1.2437083953704428E11
-1.4307720656540607E11	4.025178804703771E10
-1.3619456712937326E11	-6.480654954599238E10
-6.295427471575352E10	-1.3884541089941275E11
4.0130717710598366E10	-1.4740743919562918E11
1.2413735745289188E11	-8.70570328626873E10
1.4884315583380884E11	1.4140753592849436E10
1.0058035193552492E11	1.0772974480147469E11
1.5777839670338733E9	1.4630178258358374E11
-9.829512834654774E10	1.0910864175860655E11
-1.479338706412452E11	1.5408223660169773E10
-1.2364038340011089E11	-8.672058714655243E10
-3.9315809820996605E10	-1.4745728621969034E11
6.368822926463306E10	-1.3891565846056277E11
1.3669204583358362E11	-6.543558592827553E10
1.442402796258249E11	3.872520604645645E10
8.079009977943338E10	1.2311308730571039E11
-2.347600847915941E10	1.443829988230491E11
-1.1553227698179546E11	9.082139432646252E10
-1.4858953818325986E11	-9.703057647154373E9
-1.0768862639585611E11	-1.0606132882521248E11
-1.4666406746818434E10	-1.5192898306302448E11
8.549193715337885E10	-1.2651903412814926E11
1.4543737215536002E11	-4.186850910406138E10
1.3548759885435103E11	6.238421454696464E10
5.854341417693688E10	1.3504638619647066E11
-4.794232854261379E10	1.383401006675264E11
-1.2950230450173889E11	6.99956636476104E10
-1.4514690773451712E11	-3.43962457696662E10
-8.891518473911107E10	-1.2237238276235132E11
1.0220366069087528E10	-1.52197129885594E11
1.0484774339171652E11	-1.1063829321748878E11
1.5002595860774268E11	-1.7060408120580147E10
1.2273410789906183E11	8.434159074613399E10
3.440807777080497E10	1.430994309825401E11
-7.114629697990053E10	1.2825784272778148E11
-1.398732464850934E11	4.718217552445074E10
-1.3776481039112878E11	-5.807502913624118E10
-6.789364167591355E10	-1.3530710650405394E11
3.467593872063538E10	-1.483538224739665E11
1.2120294421294933E11	-9.175901028326828E10
1.5030870333602548E11	8.237205066023871E9
1.0629428838369252E11	1.03873696221496E11
9.112063412076406E9	1.469372463409864E11
-9.240398870137181E10	1.1436112948963422E11
-1.4634554258416235E11	2.299461506196434E10
-1.2668789087689595E11	-8.016959391221468E10
-4.51788015950689E10	-1.4460273640375748E11
5.806363641727799E10	-1.4059293958859763E11
1.341327296228267E11	-7.043162024423073E10
1.4625580283107254E11	3.32388476965154E10
8.663143720452614E10	1.2034139206002303E11
-1.6586037344533375E10	1.4633936453682626E11
