Halley's Comet X	Halley's Comet Y
-2.52352573620994E12	2.4104447386288677E12
-2.5313592410533257E12	2.4244842292085317E12
-2.539104906712337E12	2.438439609154534E12
-2.546763597484759E12	2.4523114809396323E12
-2.554336159779504E12	2.466100435809291E12
-2.561823422597416E12	2.4798070540601196E12
-2.569226197993526E12	2.4934319053060923E12
-2.5765452815242705E12	2.5069755487286885E12
-2.5837814526824395E12	2.520438533315243E12
-2.590935475320747E12	2.533821398085316E12
-2.598008098067441E12	2.5471246723102236E12
-2.605000054728255E12	2.5603488757273833E12
-2.611912064675851E12	2.5734945187435425E12
-2.6187448332325527E12	2.58656210263258E12
-2.625499052042533E12	2.599552119729972E12
-2.6321753994337734E12	2.612465053622592E12
-2.6387745407687007E12	2.625301379335309E12
-2.6452971287832144E12	2.6380615635103667E12
-2.6517438039201816E12	2.6507460645836714E12
-2.6581151946519966E12	2.6633553329614644E12
-2.664411917790548E12	2.6758898111911978E12
-2.6706345787891245E12	2.688349934128409E12
-2.676783772034369E12	2.7007361291003584E12
-2.6828600811307476E12	2.713048816066099E12
-2.6888640791756387E12	2.7252884077763184E12
-2.694796329021749E12	2.7374553099270547E12
-2.700657383534233E12	2.749549921307936E12
-2.7064477858407417E12	2.761572633950524E12
-2.712168069571317E12	2.773523833272727E12
-2.717818759091035E12	2.785403898219792E12
-2.723400369723461E12	2.797213201401355E12
-2.728913407968512E12	2.8089521092231914E12
-2.734358371715291E12	2.820620982019232E12
-2.7397357504443003E12	2.8322201741800337E12
-2.7450460254238325E12	2.843750034275105E12
-2.7502896699016377E12	2.855210905173489E12
-2.7554671492900176E12	2.86660312416122E12
-2.760578921345995E12	2.8779270230568247E12
-2.7656254363432354E12	2.8891829283238477E12
-2.7706071372388633E12	2.9003711611774385E12
-2.7755244598378086E12	2.91149203768991E12
-2.78037783295036E12	2.9225458688949443E12
-2.785167678543973E12	2.9335329608873457E12
-2.789894411890696E12	2.9444536149201157E12
-2.7945584417101733E12	2.955308127497836E12
-2.7991601703101685E12	2.9660967904689575E12
-2.803699993720741E12	2.9768198911170103E12
-2.8081783018229307E12	2.987477712246325E12
-2.8125954784757373E12	2.9980705322656E12
-2.8169519016389614E12	3.0085986252701284E12
-2.821247943492307E12	3.019062261121575E12
-2.825483970549983E12	3.0294617055261006E12
